withdrawal_id,complaint_id,terminal_account,channel,location_id,bank,city,state,latitude,longitude,withdrawal_amount,withdrawal_timestamp,time_bucket,split_index,split_count
W00018199,C0016198,ACC000006,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,149100.0,2026-01-03T12:49:05.053696,BankingHours,1,1
W00018200,C0016199,ACC000009,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,1300.0,2026-01-03T13:22:22.990919,BankingHours,1,1
W00018201,C0016200,ACC000133,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,85100.0,2026-01-03T13:15:59.178692,BankingHours,1,1
W00018202,C0016201,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,1110000.0,2026-01-03T12:38:23.160145,BankingHours,1,2
W00018203,C0016201,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,1110000.0,2026-01-03T12:46:23.160145,BankingHours,2,2
W00018204,C0016202,ACC000175,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,4800.0,2026-01-04T14:45:00,BankingHours,1,1
W00018205,C0016203,ACC000260,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,96200.0,2026-01-04T11:05:00,BankingHours,1,1
W00018206,C0016204,ACC001900,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,245200.0,2026-01-03T22:12:00,Night,1,1
W00018207,C0016205,ACC000053,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,738300.0,2026-01-03T13:53:16.781673,BankingHours,1,1
W00018208,C0016206,ACC000039,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,654200.0,2026-01-03T10:39:50.438480,BankingHours,1,2
W00018209,C0016206,ACC000039,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,654200.0,2026-01-03T11:02:50.438480,BankingHours,2,2
W00018210,C0016207,ACC000009,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,1117400.0,2026-01-03T11:04:31.972633,BankingHours,1,1
W00018211,C0016208,ACC000001,BRANCH,BR_AHM_001,Bank_A,Ahmedabad,Gujarat,23.0225,72.5714,5900.0,2026-01-03T14:58:58.433713,BankingHours,1,1
W00018212,C0016209,ACC000168,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,8600.0,2026-01-03T23:50:00,Night,1,1
W00018213,C0016210,ACC000083,ATM,ATM_MUM_002,Bank_B,Mumbai,Maharashtra,19.076,72.8777,9700.0,2026-01-03T21:22:00,Evening,1,1
W00018214,C0016211,ACC000001,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,691900.0,2026-01-03T19:15:00,Evening,1,1
W00018215,C0016212,ACC000084,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,11000.0,2026-01-03T18:30:00,Evening,1,1
W00018216,C0016213,ACC000040,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,138600.0,2026-01-03T11:43:25.977128,BankingHours,1,1
W00018217,C0016214,ACC000001,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,100400.0,2026-01-03T19:58:00,Evening,1,1
W00018218,C0016215,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,134200.0,2026-01-03T23:33:00,Night,1,1
W00018219,C0016216,ACC000054,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,3600.0,2026-01-04T10:52:00,BankingHours,1,1
W00018220,C0016217,ACC000150,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,180500.0,2026-01-05T13:11:00,BankingHours,1,1
W00018221,C0016218,ACC000022,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,2900.0,2026-01-03T13:42:00,Afternoon,1,1
W00018222,C0016219,ACC000005,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,218400.0,2026-01-03T17:11:00,Evening,1,1
W00018223,C0016220,ACC000003,ATM,ATM_MUM_002,Bank_B,Mumbai,Maharashtra,19.076,72.8777,5800.0,2026-01-03T22:43:00,Night,1,1
W00018224,C0016221,ACC000430,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,17300.0,2026-01-03T07:35:00,Morning,1,1
W00018225,C0016222,ACC000006,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,128800.0,2026-01-03T12:38:06.649481,BankingHours,1,1
W00018226,C0016223,ACC000044,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,20700.0,2026-01-04T12:02:00,BankingHours,1,1
W00018227,C0016224,ACC000136,BRANCH,BR_CHN_001,Bank_A,Chennai,Tamil Nadu,13.0827,80.2707,169233.33,2026-01-03T14:07:42.381750,BankingHours,1,3
W00018228,C0016224,ACC000136,BRANCH,BR_CHN_001,Bank_A,Chennai,Tamil Nadu,13.0827,80.2707,169233.33,2026-01-03T14:19:42.381750,BankingHours,2,3
W00018229,C0016224,ACC000136,BRANCH,BR_CHN_001,Bank_A,Chennai,Tamil Nadu,13.0827,80.2707,169233.33,2026-01-03T14:23:42.381750,BankingHours,3,3
W00018230,C0016225,ACC000001,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,30100.0,2026-01-03T15:44:00,Afternoon,1,1
W00018231,C0016226,ACC000148,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,41800.0,2026-01-05T15:12:00,BankingHours,1,1
W00018232,C0016227,ACC000067,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,25800.0,2026-01-03T20:02:00,Evening,1,1
W00018233,C0016228,ACC000035,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,34100.0,2026-01-03T15:16:33.539403,BankingHours,1,1
W00018234,C0016229,ACC000006,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,5200.0,2026-01-03T22:01:00,Night,1,1
W00018235,C0016230,ACC000001,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,249200.0,2026-01-03T12:21:41.412810,BankingHours,1,1
W00018236,C0016231,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,34000.0,2026-01-03T16:31:00,Afternoon,1,1
W00018237,C0016232,ACC000017,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,22400.0,2026-01-03T12:03:04.204618,BankingHours,1,1
W00018238,C0016233,ACC000597,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,92900.0,2026-01-03T16:35:00,Afternoon,1,1
W00018239,C0016234,ACC001066,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,1110000.0,2026-01-04T13:50:00,BankingHours,1,2
W00018240,C0016234,ACC001066,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,1110000.0,2026-01-04T13:58:00,BankingHours,2,2
W00018241,C0016235,ACC000006,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,15400.0,2026-01-03T18:39:00,Evening,1,1
W00018242,C0016236,ACC001157,BRANCH,BR_PUN_001,Bank_C,Pune,Maharashtra,18.5204,73.8567,75900.0,2026-01-03T11:35:33.129183,BankingHours,1,1
W00018243,C0016237,ACC001071,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,271400.0,2026-01-04T12:18:00,BankingHours,1,1
W00018244,C0016238,ACC000133,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,32600.0,2026-01-04T12:43:00,BankingHours,1,1
W00018245,C0016239,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,101900.0,2026-01-03T23:36:00,Night,1,1
W00018246,C0016240,ACC000127,BRANCH,BR_CHN_001,Bank_A,Chennai,Tamil Nadu,13.0827,80.2707,23500.0,2026-01-03T14:12:39.354970,BankingHours,1,1
W00018247,C0016241,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,153000.0,2026-01-03T22:10:00,Night,1,1
W00018248,C0016242,ACC000552,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,46000.0,2026-01-03T13:40:16.880804,BankingHours,1,1
W00018249,C0016243,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,27300.0,2026-01-03T14:20:00,Afternoon,1,1
W00018250,C0016244,ACC000002,ATM,ATM_MUM_002,Bank_B,Mumbai,Maharashtra,19.076,72.8777,2100.0,2026-01-04T18:14:00,Evening,1,1
W00018251,C0016245,ACC000136,BRANCH,BR_CHN_001,Bank_A,Chennai,Tamil Nadu,13.0827,80.2707,38700.0,2026-01-04T13:35:00,BankingHours,1,1
W00018252,C0016246,ACC000020,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,3200.0,2026-01-03T14:04:02.260369,BankingHours,1,1
W00018253,C0016247,ACC000117,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,117800.0,2026-01-03T14:01:00,Afternoon,1,1
W00018254,C0016248,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,33400.0,2026-01-03T23:08:00,Night,1,1
W00018255,C0016249,ACC000205,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,15400.0,2026-01-04T12:46:00,BankingHours,1,1
W00018256,C0016250,ACC000150,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,41400.0,2026-01-03T23:50:00,Night,1,1
W00018257,C0016251,ACC001130,BRANCH,BR_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,244900.0,2026-01-03T14:04:01.520666,BankingHours,1,3
W00018258,C0016251,ACC001130,BRANCH,BR_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,244900.0,2026-01-03T14:27:01.520666,BankingHours,2,3
W00018259,C0016251,ACC001130,BRANCH,BR_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,244900.0,2026-01-03T14:52:01.520666,BankingHours,3,3
W00018260,C0016252,ACC000111,BRANCH,BR_PUN_001,Bank_C,Pune,Maharashtra,18.5204,73.8567,2220000.0,2026-01-03T13:34:19.521194,BankingHours,1,1
W00018261,C0016253,ACC000032,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,49200.0,2026-01-03T20:17:00,Evening,1,1
W00018262,C0016254,ACC000212,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,368650.0,2026-01-03T16:12:00,Afternoon,1,2
W00018263,C0016254,ACC000212,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,368650.0,2026-01-03T16:31:00,Afternoon,2,2
W00018264,C0016255,ACC001583,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,226900.0,2026-01-03T22:44:00,Night,1,1
W00018265,C0016256,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,8000.0,2026-01-03T22:09:00,Night,1,1
W00018266,C0016257,ACC000303,BRANCH,BR_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,64200.0,2026-01-03T12:40:19.665965,BankingHours,1,1
W00018267,C0016258,ACC000242,ATM,ATM_CHN_001,Bank_B,Chennai,Tamil Nadu,13.0827,80.2707,38400.0,2026-01-03T19:37:00,Evening,1,1
W00018268,C0016259,ACC000960,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,162800.0,2026-01-04T11:03:00,BankingHours,1,3
W00018269,C0016259,ACC000960,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,162800.0,2026-01-04T11:14:00,BankingHours,2,3
W00018270,C0016259,ACC000960,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,162800.0,2026-01-04T11:13:00,BankingHours,3,3
W00018271,C0016260,ACC000019,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,59800.0,2026-01-03T16:43:00,Afternoon,1,1
W00018272,C0016261,ACC000916,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,76600.0,2026-01-03T11:39:00,Morning,1,1
W00018273,C0016262,ACC000534,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,5100.0,2026-01-03T23:49:00,Night,1,1
W00018274,C0016263,ACC000006,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,122800.0,2026-01-05T13:14:00,BankingHours,1,1
W00018275,C0016264,ACC000005,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,1000.0,2026-01-03T23:09:00,Night,1,1
W00018276,C0016265,ACC000013,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,104800.0,2026-01-03T12:07:31.890564,BankingHours,1,1
W00018277,C0016266,ACC000134,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,18100.0,2026-01-03T19:55:00,Evening,1,1
W00018278,C0016267,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,4100.0,2026-01-03T17:14:00,Evening,1,1
W00018279,C0016268,ACC000121,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,634200.0,2026-01-03T12:23:29.589312,BankingHours,1,1
W00018280,C0016269,ACC000040,BRANCH,BR_BLR_001,Bank_B,Bengaluru,Karnataka,12.9716,77.5946,14700.0,2026-01-04T15:07:00,BankingHours,1,1
W00018281,C0016270,ACC000087,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,1292400.0,2026-01-03T13:39:07.810463,BankingHours,1,1
W00018282,C0016271,ACC000023,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,31600.0,2026-01-03T23:28:00,Night,1,1
W00018283,C0016272,ACC000132,BRANCH,BR_PUN_001,Bank_C,Pune,Maharashtra,18.5204,73.8567,27600.0,2026-01-03T12:50:54.378475,BankingHours,1,1
W00018284,C0016273,ACC001023,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,8500.0,2026-01-03T18:13:00,Evening,1,1
W00018285,C0016274,ACC000014,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,11400.0,2026-01-03T11:49:53.186505,BankingHours,1,1
W00018286,C0016275,ACC000144,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,379000.0,2026-01-03T14:48:53.048127,BankingHours,1,3
W00018287,C0016275,ACC000144,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,379000.0,2026-01-03T14:56:53.048127,BankingHours,2,3
W00018288,C0016275,ACC000144,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,379000.0,2026-01-03T15:34:53.048127,BankingHours,3,3
W00018289,C0016276,ACC000022,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,1014200.0,2026-01-04T15:38:00,BankingHours,1,2
W00018290,C0016276,ACC000022,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,1014200.0,2026-01-04T15:45:00,BankingHours,2,2
W00018291,C0016277,ACC000005,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,1000.0,2026-01-03T12:58:20.738676,BankingHours,1,1
W00018292,C0016278,ACC000006,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,13700.0,2026-01-03T14:20:00,Afternoon,1,1
W00018293,C0016279,ACC000021,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,15900.0,2026-01-03T16:59:00,Afternoon,1,1
W00018294,C0016280,ACC000139,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,44300.0,2026-01-03T15:14:00,Afternoon,1,1
W00018295,C0016281,ACC000011,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,62000.0,2026-01-04T15:59:00,BankingHours,1,1
W00018296,C0016282,ACC000537,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,166450.0,2026-01-03T15:08:00.116696,BankingHours,1,2
W00018297,C0016282,ACC000537,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,166450.0,2026-01-03T15:32:00.116696,BankingHours,2,2
W00018298,C0016283,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,55000.0,2026-01-03T11:53:22.912184,BankingHours,1,1
W00018299,C0016284,ACC000032,ATM,ATM_DEL_001,Bank_A,Delhi,Delhi,28.7041,77.1025,134600.0,2026-01-03T06:40:00,Morning,1,1
W00018300,C0016285,ACC000018,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,67200.0,2026-01-03T13:47:00,Afternoon,1,1
W00018301,C0016286,ACC000106,ATM,ATM_PUN_001,Bank_A,Pune,Maharashtra,18.5204,73.8567,3900.0,2026-01-03T23:13:00,Night,1,1
W00018302,C0016287,ACC000549,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,16300.0,2026-01-03T09:36:00,Morning,1,1
W00018303,C0016288,ACC000004,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,8000.0,2026-01-03T12:40:02.452053,BankingHours,1,1
W00018304,C0016289,ACC000170,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,1191700.0,2026-01-03T23:25:00,Night,1,1
W00018305,C0016290,ACC000004,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,624000.0,2026-01-03T11:07:00,Morning,1,1
W00018306,C0016291,ACC000214,ATM,ATM_DEL_001,Bank_A,Delhi,Delhi,28.7041,77.1025,1200.0,2026-01-03T23:20:00,Night,1,1
W00018307,C0016292,ACC000006,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,203700.0,2026-01-04T13:45:00,BankingHours,1,1
W00018308,C0016293,ACC000002,ATM,ATM_MUM_002,Bank_B,Mumbai,Maharashtra,19.076,72.8777,16000.0,2026-01-03T23:21:00,Night,1,1
W00018309,C0016294,ACC001226,ATM,ATM_DEL_002,Bank_B,Delhi,Delhi,28.7041,77.1025,12200.0,2026-01-03T15:09:00,Afternoon,1,1
W00018310,C0016295,ACC000240,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,1000.0,2026-01-03T16:23:00,Afternoon,1,1
W00018311,C0016296,ACC000062,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,2014600.0,2026-01-03T12:15:00,Afternoon,1,1
W00018312,C0016297,ACC000006,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,56200.0,2026-01-03T22:28:00,Night,1,1
W00018313,C0016298,ACC000002,BRANCH,BR_JAI_001,Bank_B,Jaipur,Rajasthan,26.9124,75.7873,130800.0,2026-01-04T11:55:00,BankingHours,1,1
W00018314,C0016299,ACC000095,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,105700.0,2026-01-03T13:10:26.128064,BankingHours,1,1
W00018315,C0016300,ACC000597,BRANCH,BR_CHN_001,Bank_A,Chennai,Tamil Nadu,13.0827,80.2707,27900.0,2026-01-03T12:54:08.849128,BankingHours,1,1
W00018316,C0016301,ACC000425,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,11600.0,2026-01-03T23:44:00,Night,1,1
W00018317,C0016302,ACC000029,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,18100.0,2026-01-03T23:53:00,Night,1,1
W00018318,C0016303,ACC000069,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,18600.0,2026-01-03T11:53:23.624382,BankingHours,1,1
W00018319,C0016304,ACC000054,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,452100.0,2026-01-04T10:20:00,BankingHours,1,1
W00018320,C0016305,ACC000192,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,146700.0,2026-01-04T13:05:00,BankingHours,1,1
W00018321,C0016306,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,87100.0,2026-01-03T23:02:00,Night,1,1
W00018322,C0016307,ACC000061,ATM,ATM_MUM_002,Bank_B,Mumbai,Maharashtra,19.076,72.8777,1000.0,2026-01-03T23:03:00,Night,1,1
W00018323,C0016308,ACC000018,ATM,ATM_MUM_002,Bank_B,Mumbai,Maharashtra,19.076,72.8777,8300.0,2026-01-03T06:27:00,Morning,1,1
W00018324,C0016309,ACC000134,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,14600.0,2026-01-03T22:51:00,Night,1,1
W00018325,C0016310,ACC000001,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,263000.0,2026-01-03T12:11:55.713105,BankingHours,1,1
W00018326,C0016311,ACC000994,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,146800.0,2026-01-03T14:55:45.156673,BankingHours,1,1
W00018327,C0016312,ACC000005,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,357900.0,2026-01-04T15:49:00,BankingHours,1,1
W00018328,C0016313,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,3600.0,2026-01-03T12:07:38.339411,BankingHours,1,1
W00018329,C0016314,ACC000672,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,1900.0,2026-01-04T17:26:00,Evening,1,1
W00018330,C0016315,ACC000021,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,2100.0,2026-01-03T22:28:00,Night,1,1
W00018331,C0016316,ACC000429,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,12600.0,2026-01-04T12:23:00,BankingHours,1,1
W00018332,C0016317,ACC000114,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,98700.0,2026-01-03T15:33:20.945863,BankingHours,1,1
W00018333,C0016318,ACC000290,ATM,ATM_BLR_001,Bank_A,Bengaluru,Karnataka,12.9716,77.5946,1500.0,2026-01-03T19:44:00,Evening,1,1
W00018334,C0016319,ACC000006,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,408300.0,2026-01-03T13:19:53.629612,BankingHours,1,1
W00018335,C0016320,ACC000003,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,39800.0,2026-01-03T21:43:00,Evening,1,1
W00018336,C0016321,ACC000056,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,196200.0,2026-01-03T15:22:00,Afternoon,1,1
W00018337,C0016322,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,112400.0,2026-01-03T11:31:35.801539,BankingHours,1,3
W00018338,C0016322,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,112400.0,2026-01-03T11:54:35.801539,BankingHours,2,3
W00018339,C0016322,ACC000003,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,112400.0,2026-01-03T11:41:35.801539,BankingHours,3,3
W00018340,C0016323,ACC000006,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,19000.0,2026-01-04T14:14:00,BankingHours,1,1
W00018341,C0016324,ACC000001,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,214600.0,2026-01-03T13:28:57.568853,BankingHours,1,1
W00018342,C0016325,ACC000373,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,1700.0,2026-01-03T12:12:00,Afternoon,1,1
W00018343,C0016326,ACC000006,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,2300.0,2026-01-03T12:03:41.021612,BankingHours,1,1
W00018344,C0016327,ACC001807,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,244850.0,2026-01-03T14:45:06.253216,BankingHours,1,2
W00018345,C0016327,ACC001807,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,244850.0,2026-01-03T15:06:06.253216,BankingHours,2,2
W00018346,C0016328,ACC000001,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,57600.0,2026-01-03T15:11:00,Afternoon,1,1
W00018347,C0016329,ACC000008,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,25300.0,2026-01-03T19:24:00,Evening,1,1
W00018348,C0016330,ACC000003,ATM,ATM_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,606100.0,2026-01-03T22:55:00,Night,1,1
W00018349,C0016331,ACC000021,ATM,ATM_PAT_001,Bank_B,Patna,Bihar,25.5941,85.1376,1900.0,2026-01-03T20:04:00,Evening,1,1
W00018350,C0016332,ACC000188,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,3200.0,2026-01-03T14:55:14.414296,BankingHours,1,1
W00018351,C0016333,ACC000106,ATM,ATM_PUN_001,Bank_A,Pune,Maharashtra,18.5204,73.8567,4500.0,2026-01-03T14:26:00,Afternoon,1,1
W00018352,C0016334,ACC000009,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,111500.0,2026-01-03T15:54:21.401149,BankingHours,1,1
W00018353,C0016335,ACC000025,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,42300.0,2026-01-03T06:33:00,Morning,1,1
W00018354,C0016336,ACC000325,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,460200.0,2026-01-03T11:40:10.500975,BankingHours,1,2
W00018355,C0016336,ACC000325,BRANCH,BR_HYD_001,Bank_C,Hyderabad,Telangana,17.385,78.4867,460200.0,2026-01-03T11:45:10.500975,BankingHours,2,2
W00018356,C0016337,ACC000446,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,158800.0,2026-01-03T23:17:00,Night,1,1
W00018357,C0016338,ACC001837,ATM,ATM_HYD_001,Bank_A,Hyderabad,Telangana,17.385,78.4867,40200.0,2026-01-03T22:07:00,Night,1,1
W00018358,C0016339,ACC000219,BRANCH,BR_PAT_001,Bank_A,Patna,Bihar,25.5941,85.1376,202700.0,2026-01-04T13:55:00,BankingHours,1,1
W00018359,C0016340,ACC000479,BRANCH,BR_MUM_001,Bank_A,Mumbai,Maharashtra,19.076,72.8777,614200.0,2026-01-03T13:27:56.140716,BankingHours,1,1
