account_id,ring_id,bank,state,city,account_type,account_age_days,total_case_count,final_reputation_score,reused_in_multiple_cases
ACC000913,R0186,Bank_A,Telangana,Hyderabad,SAVINGS,292,7,0.9137,1
ACC000914,R0187,Bank_C,Odisha,Jaipur,SAVINGS,95,9,0.9571,1
ACC000915,R0187,Bank_D,Odisha,Kolkata,CURRENT,1171,10,0.9698,1
ACC000916,R0187,Bank_D,Odisha,Mumbai,SAVINGS,1413,10,0.9698,1
ACC000917,R0188,Bank_D,Bihar,Patna,SAVINGS,324,13,0.9894,1
ACC000918,R0188,Bank_D,Bihar,Patna,SAVINGS,823,12,0.985,1
ACC000919,R0188,Bank_D,Bihar,Patna,SAVINGS,2008,12,0.985,1
ACC000920,R0189,Bank_D,Telangana,Hyderabad,CURRENT,1672,8,0.9392,1
ACC000921,R0189,Bank_A,Telangana,Hyderabad,SAVINGS,77,9,0.9571,1
ACC000922,R0189,Bank_E,Telangana,Hyderabad,SAVINGS,1387,8,0.9392,1
ACC000923,R0190,Bank_B,Maharashtra,Pune,CURRENT,558,13,0.9894,1
ACC000924,R0190,Bank_A,Maharashtra,Mumbai,SAVINGS,1401,10,0.9698,1
ACC000925,R0190,Bank_C,Maharashtra,Pune,CURRENT,803,13,0.9894,1
ACC000926,R0191,Bank_A,Telangana,Hyderabad,SAVINGS,1035,4,0.7534,1
ACC000927,R0191,Bank_D,Telangana,Hyderabad,CURRENT,395,5,0.8262,1
ACC000928,R0191,Bank_D,Telangana,Hyderabad,SAVINGS,981,6,0.8775,1
ACC000929,R0192,Bank_B,Maharashtra,Mumbai,SAVINGS,310,9,0.9571,1
ACC000930,R0192,Bank_A,Telangana,Hyderabad,CURRENT,1793,9,0.9571,1
ACC000931,R0192,Bank_C,Maharashtra,Pune,SAVINGS,662,8,0.9392,1
ACC000932,R0193,Bank_A,Bihar,Patna,SAVINGS,1320,9,0.9571,1
ACC000933,R0193,Bank_A,Bihar,Patna,SAVINGS,2137,9,0.9571,1
ACC000934,R0193,Bank_E,Bihar,Patna,SAVINGS,640,9,0.9571,1
ACC000935,R0193,Bank_B,Bihar,Patna,SAVINGS,1459,8,0.9392,1
ACC000936,R0194,Bank_B,Telangana,Hyderabad,SAVINGS,2045,4,0.7534,1
ACC000937,R0194,Bank_E,Telangana,Hyderabad,SAVINGS,2052,5,0.8262,1
ACC000938,R0194,Bank_D,Telangana,Hyderabad,SAVINGS,435,6,0.8775,1
ACC000939,R0194,Bank_B,Bihar,Patna,SAVINGS,1899,4,0.7534,1
ACC000940,R0194,Bank_C,Telangana,Hyderabad,CURRENT,1492,8,0.9392,1
ACC000941,R0194,Bank_C,Telangana,Hyderabad,SAVINGS,720,4,0.7534,1
ACC000942,R0194,Bank_B,Telangana,Hyderabad,CURRENT,1255,6,0.8775,1
ACC000943,R0194,Bank_C,Telangana,Hyderabad,SAVINGS,944,6,0.8775,1
ACC000944,R0194,Bank_B,Telangana,Hyderabad,SAVINGS,1397,8,0.9392,1
ACC000945,R0194,Bank_E,Tamil Nadu,Chennai,SAVINGS,1174,7,0.9137,1
ACC000946,R0195,Bank_C,Telangana,Hyderabad,SAVINGS,1319,7,0.9137,1
ACC000947,R0195,Bank_C,Bihar,Patna,SAVINGS,1566,8,0.9392,1
ACC000948,R0195,Bank_E,Bihar,Patna,SAVINGS,506,8,0.9392,1
ACC000949,R0196,Bank_B,Bihar,Patna,SAVINGS,692,8,0.9392,1
ACC000950,R0196,Bank_E,Bihar,Patna,SAVINGS,1340,8,0.9392,1
ACC000951,R0196,Bank_D,Bihar,Patna,SAVINGS,675,6,0.8775,1
ACC000952,R0197,Bank_C,Telangana,Hyderabad,SAVINGS,1474,15,0.9948,1
ACC000953,R0197,Bank_A,Telangana,Hyderabad,SAVINGS,1242,16,0.9963,1
ACC000954,R0197,Bank_A,Telangana,Hyderabad,SAVINGS,832,14,0.9926,1
ACC000955,R0198,Bank_B,Telangana,Hyderabad,SAVINGS,410,10,0.9698,1
ACC000956,R0198,Bank_B,Telangana,Hyderabad,SAVINGS,642,10,0.9698,1
ACC000957,R0198,Bank_A,Telangana,Hyderabad,SAVINGS,301,9,0.9571,1
ACC000958,R0198,Bank_B,Telangana,Hyderabad,SAVINGS,1167,10,0.9698,1
ACC000959,R0199,Bank_B,Gujarat,Ahmedabad,CURRENT,1449,11,0.9787,1
ACC000960,R0199,Bank_D,Telangana,Hyderabad,SAVINGS,1212,10,0.9698,1
ACC000961,R0199,Bank_E,Gujarat,Ahmedabad,SAVINGS,1275,11,0.9787,1
ACC000962,R0200,Bank_A,Odisha,Lucknow,SAVINGS,1832,8,0.9392,1
ACC000963,R0200,Bank_A,Maharashtra,Mumbai,SAVINGS,1963,8,0.9392,1
ACC000964,R0200,Bank_A,Maharashtra,Mumbai,CURRENT,371,8,0.9392,1
ACC000965,R0200,Bank_D,Maharashtra,Pune,CURRENT,1880,9,0.9571,1
ACC000966,R0200,Bank_E,Maharashtra,Mumbai,SAVINGS,2111,9,0.9571,1
ACC000967,R0200,Bank_C,Maharashtra,Pune,CURRENT,1848,8,0.9392,1
ACC000968,R0201,Bank_D,Telangana,Hyderabad,SAVINGS,238,9,0.9571,1
ACC000969,R0201,Bank_A,Telangana,Hyderabad,CURRENT,225,9,0.9571,1
ACC000970,R0201,Bank_B,Telangana,Hyderabad,SAVINGS,160,8,0.9392,1
ACC000971,R0202,Bank_A,Telangana,Hyderabad,CURRENT,1501,10,0.9698,1
ACC000972,R0202,Bank_E,Bihar,Patna,SAVINGS,1472,12,0.985,1
ACC000973,R0202,Bank_D,Odisha,Delhi,SAVINGS,682,12,0.985,1
ACC000974,R0203,Bank_E,Telangana,Hyderabad,CURRENT,118,13,0.9894,1
ACC000975,R0203,Bank_E,Telangana,Hyderabad,SAVINGS,739,13,0.9894,1
ACC000976,R0203,Bank_D,Telangana,Hyderabad,SAVINGS,1650,12,0.985,1
ACC000977,R0203,Bank_C,Telangana,Hyderabad,SAVINGS,550,12,0.985,1
ACC000978,R0203,Bank_E,Telangana,Hyderabad,SAVINGS,1508,12,0.985,1
ACC000979,R0204,Bank_C,Bihar,Patna,SAVINGS,355,12,0.985,1
ACC000980,R0204,Bank_E,Bihar,Patna,SAVINGS,808,13,0.9894,1
ACC000981,R0204,Bank_A,Bihar,Patna,SAVINGS,1918,13,0.9894,1
ACC000982,R0205,Bank_E,Andhra Pradesh,Mumbai,CURRENT,1794,8,0.9392,1
ACC000983,R0205,Bank_B,Telangana,Hyderabad,SAVINGS,300,9,0.9571,1
ACC000984,R0205,Bank_D,Andhra Pradesh,Lucknow,SAVINGS,1337,8,0.9392,1
ACC000985,R0206,Bank_D,Maharashtra,Pune,SAVINGS,1245,8,0.9392,1
ACC000986,R0206,Bank_D,Maharashtra,Mumbai,CURRENT,814,10,0.9698,1
ACC000987,R0206,Bank_A,Telangana,Hyderabad,SAVINGS,1122,8,0.9392,1
ACC000988,R0206,Bank_C,Maharashtra,Pune,SAVINGS,452,7,0.9137,1
ACC000989,R0207,Bank_A,Bihar,Patna,SAVINGS,391,8,0.9392,1
ACC000990,R0207,Bank_D,Bihar,Patna,SAVINGS,553,6,0.8775,1
ACC000991,R0207,Bank_E,Bihar,Patna,SAVINGS,663,8,0.9392,1
ACC000992,R0208,Bank_E,Telangana,Hyderabad,CURRENT,1132,7,0.9137,1
ACC000993,R0208,Bank_E,Telangana,Hyderabad,SAVINGS,738,7,0.9137,1
ACC000994,R0208,Bank_A,Telangana,Hyderabad,SAVINGS,1957,7,0.9137,1
ACC000995,R0209,Bank_E,Bihar,Patna,CURRENT,1901,1,0.2953,0
ACC000996,R0209,Bank_D,Bihar,Patna,SAVINGS,1807,1,0.2953,0
ACC000997,R0209,Bank_E,Bihar,Patna,SAVINGS,562,1,0.2953,0
ACC000998,R0209,Bank_D,Bihar,Patna,SAVINGS,1618,3,0.6501,1
ACC000999,R0209,Bank_C,Bihar,Patna,CURRENT,1577,1,0.2953,0
ACC001000,R0209,Bank_C,Bihar,Patna,SAVINGS,643,1,0.2953,0
ACC001001,R0209,Bank_A,Bihar,Patna,SAVINGS,1056,1,0.2953,0
ACC001002,R0209,Bank_E,Bihar,Patna,SAVINGS,625,1,0.2953,0
ACC001003,R0209,Bank_D,Bihar,Patna,SAVINGS,2111,1,0.2953,0
ACC001004,R0209,Bank_C,Bihar,Patna,SAVINGS,356,1,0.2953,0
ACC001005,R0209,Bank_B,Bihar,Patna,SAVINGS,1143,1,0.2953,0
ACC001006,R0209,Bank_D,Andhra Pradesh,Ahmedabad,CURRENT,990,1,0.2953,0
ACC001007,R0209,Bank_C,Bihar,Patna,SAVINGS,1549,1,0.2953,0
ACC001008,R0209,Bank_A,Telangana,Hyderabad,SAVINGS,308,1,0.2953,0
ACC001009,R0209,Bank_D,Bihar,Patna,CURRENT,1252,1,0.2953,0
ACC001010,R0209,Bank_A,Bihar,Patna,SAVINGS,1231,1,0.2953,0
ACC001011,R0209,Bank_C,Telangana,Hyderabad,SAVINGS,1177,1,0.2953,0
ACC001012,R0209,Bank_C,Bihar,Patna,SAVINGS,690,2,0.5034,1
ACC001013,R0210,Bank_C,Telangana,Hyderabad,CURRENT,1412,7,0.9137,1
ACC001014,R0210,Bank_B,Telangana,Hyderabad,SAVINGS,509,7,0.9137,1
ACC001015,R0210,Bank_C,Telangana,Hyderabad,SAVINGS,2124,7,0.9137,1
ACC001016,R0211,Bank_E,Telangana,Hyderabad,SAVINGS,1042,7,0.9137,1
ACC001017,R0211,Bank_B,Telangana,Hyderabad,SAVINGS,1699,7,0.9137,1
ACC001018,R0211,Bank_D,Telangana,Hyderabad,SAVINGS,1832,8,0.9392,1
ACC001019,R0211,Bank_A,Telangana,Hyderabad,SAVINGS,196,7,0.9137,1
ACC001020,R0211,Bank_A,Telangana,Hyderabad,SAVINGS,184,5,0.8262,1
ACC001021,R0212,Bank_A,Telangana,Hyderabad,SAVINGS,310,9,0.9571,1
ACC001022,R0212,Bank_B,Telangana,Hyderabad,SAVINGS,861,9,0.9571,1
ACC001023,R0212,Bank_A,Telangana,Hyderabad,CURRENT,1500,8,0.9392,1
ACC001024,R0213,Bank_A,Kerala,Delhi,SAVINGS,1190,8,0.9392,1
ACC001025,R0213,Bank_D,Odisha,Kolkata,SAVINGS,893,6,0.8775,1
ACC001026,R0213,Bank_B,Telangana,Hyderabad,SAVINGS,1505,5,0.8262,1
ACC001027,R0213,Bank_E,Telangana,Hyderabad,SAVINGS,2060,8,0.9392,1
ACC001028,R0213,Bank_E,Telangana,Hyderabad,SAVINGS,1313,6,0.8775,1
ACC001029,R0213,Bank_D,Kerala,Kolkata,SAVINGS,1445,7,0.9137,1
ACC001030,R0214,Bank_E,Telangana,Hyderabad,SAVINGS,352,8,0.9392,1
ACC001031,R0214,Bank_C,Telangana,Hyderabad,CURRENT,1966,6,0.8775,1
ACC001032,R0214,Bank_A,Telangana,Hyderabad,CURRENT,1917,7,0.9137,1
ACC001033,R0214,Bank_B,Telangana,Hyderabad,CURRENT,390,7,0.9137,1
ACC001034,R0214,Bank_B,Telangana,Hyderabad,SAVINGS,55,8,0.9392,1
ACC001035,R0215,Bank_D,Telangana,Hyderabad,SAVINGS,22,5,0.8262,1
ACC001036,R0215,Bank_E,Uttar Pradesh,Lucknow,SAVINGS,870,2,0.5034,1
ACC001037,R0215,Bank_D,Telangana,Hyderabad,SAVINGS,955,3,0.6501,1
ACC001038,R0215,Bank_B,Telangana,Hyderabad,SAVINGS,70,5,0.8262,1
ACC001039,R0215,Bank_B,Telangana,Hyderabad,SAVINGS,1779,3,0.6501,1
ACC001040,R0215,Bank_E,Telangana,Hyderabad,SAVINGS,889,5,0.8262,1
ACC001041,R0215,Bank_D,Telangana,Hyderabad,SAVINGS,505,4,0.7534,1
ACC001042,R0215,Bank_A,Telangana,Hyderabad,CURRENT,120,5,0.8262,1
ACC001043,R0215,Bank_A,Telangana,Hyderabad,SAVINGS,1156,4,0.7534,1
ACC001044,R0215,Bank_A,Telangana,Hyderabad,SAVINGS,1884,2,0.5034,1
ACC001045,R0215,Bank_D,Telangana,Hyderabad,SAVINGS,192,6,0.8775,1
ACC001046,R0215,Bank_A,Telangana,Hyderabad,SAVINGS,538,4,0.7534,1
ACC001047,R0215,Bank_A,Telangana,Hyderabad,SAVINGS,265,5,0.8262,1
ACC001048,R0216,Bank_A,Odisha,Hyderabad,SAVINGS,847,6,0.8775,1
ACC001049,R0216,Bank_A,Telangana,Hyderabad,CURRENT,601,7,0.9137,1
ACC001050,R0216,Bank_E,Telangana,Hyderabad,CURRENT,15,6,0.8775,1
ACC001051,R0216,Bank_A,Telangana,Hyderabad,SAVINGS,1140,7,0.9137,1
ACC001052,R0217,Bank_B,Bihar,Patna,SAVINGS,1470,11,0.9787,1
ACC001053,R0217,Bank_A,Andhra Pradesh,Pune,SAVINGS,1514,11,0.9787,1
ACC001054,R0217,Bank_C,Bihar,Patna,SAVINGS,546,10,0.9698,1
ACC001055,R0218,Bank_B,Bihar,Patna,SAVINGS,1598,4,0.7534,1
ACC001056,R0218,Bank_B,Bihar,Patna,SAVINGS,2105,4,0.7534,1
ACC001057,R0218,Bank_D,Bihar,Patna,SAVINGS,424,4,0.7534,1
ACC001058,R0219,Bank_B,Telangana,Hyderabad,SAVINGS,1703,9,0.9571,1
ACC001059,R0219,Bank_D,Telangana,Hyderabad,SAVINGS,1772,8,0.9392,1
ACC001060,R0219,Bank_E,Telangana,Hyderabad,SAVINGS,935,8,0.9392,1
ACC001061,R0220,Bank_A,Tamil Nadu,Chennai,CURRENT,1519,7,0.9137,1
ACC001062,R0220,Bank_B,Tamil Nadu,Chennai,SAVINGS,1962,6,0.8775,1
ACC001063,R0220,Bank_E,Tamil Nadu,Chennai,SAVINGS,767,7,0.9137,1
ACC001064,R0221,Bank_C,Maharashtra,Pune,SAVINGS,1304,16,0.9963,1
ACC001065,R0221,Bank_E,Maharashtra,Mumbai,SAVINGS,1165,16,0.9963,1
ACC001066,R0221,Bank_A,Telangana,Hyderabad,SAVINGS,1585,15,0.9948,1
ACC001067,R0222,Bank_E,Telangana,Hyderabad,SAVINGS,436,4,0.7534,1
ACC001068,R0222,Bank_C,Telangana,Hyderabad,SAVINGS,1736,4,0.7534,1
ACC001069,R0222,Bank_A,Telangana,Hyderabad,CURRENT,1117,4,0.7534,1
ACC001070,R0223,Bank_B,Telangana,Hyderabad,SAVINGS,876,10,0.9698,1
ACC001071,R0223,Bank_C,Telangana,Hyderabad,CURRENT,80,10,0.9698,1
ACC001072,R0223,Bank_E,Telangana,Hyderabad,SAVINGS,552,8,0.9392,1
ACC001073,R0224,Bank_C,Telangana,Hyderabad,SAVINGS,983,9,0.9571,1
ACC001074,R0224,Bank_C,Telangana,Hyderabad,SAVINGS,1126,9,0.9571,1
ACC001075,R0224,Bank_B,Telangana,Hyderabad,SAVINGS,1000,9,0.9571,1
ACC001076,R0225,Bank_E,Maharashtra,Pune,SAVINGS,221,8,0.9392,1
ACC001077,R0225,Bank_C,Maharashtra,Mumbai,CURRENT,1249,8,0.9392,1
ACC001078,R0225,Bank_A,Maharashtra,Mumbai,SAVINGS,322,8,0.9392,1
ACC001079,R0226,Bank_A,Telangana,Hyderabad,CURRENT,413,9,0.9571,1
ACC001080,R0226,Bank_B,Telangana,Hyderabad,CURRENT,1281,8,0.9392,1
ACC001081,R0226,Bank_E,Telangana,Hyderabad,SAVINGS,1572,8,0.9392,1
ACC001082,R0227,Bank_B,Andhra Pradesh,Delhi,SAVINGS,1846,4,0.7534,1
ACC001083,R0227,Bank_E,Andhra Pradesh,Pune,SAVINGS,1793,4,0.7534,1
ACC001084,R0227,Bank_A,Andhra Pradesh,Chennai,SAVINGS,87,3,0.6501,1
ACC001085,R0227,Bank_B,Andhra Pradesh,Ahmedabad,SAVINGS,934,7,0.9137,1
ACC001086,R0227,Bank_E,Maharashtra,Mumbai,SAVINGS,1846,4,0.7534,1
ACC001087,R0227,Bank_C,Andhra Pradesh,Jaipur,SAVINGS,823,2,0.5034,1
ACC001088,R0227,Bank_E,Andhra Pradesh,Lucknow,CURRENT,2180,4,0.7534,1
ACC001089,R0227,Bank_D,Andhra Pradesh,Pune,SAVINGS,1683,4,0.7534,1
ACC001090,R0227,Bank_D,Kerala,Bengaluru,SAVINGS,364,5,0.8262,1
ACC001091,R0227,Bank_A,Andhra Pradesh,Lucknow,CURRENT,159,4,0.7534,1
ACC001092,R0228,Bank_B,Telangana,Hyderabad,SAVINGS,32,8,0.9392,1
ACC001093,R0228,Bank_C,Telangana,Hyderabad,SAVINGS,1415,5,0.8262,1
ACC001094,R0228,Bank_D,Telangana,Hyderabad,CURRENT,618,8,0.9392,1
ACC001095,R0228,Bank_A,Telangana,Hyderabad,CURRENT,1647,9,0.9571,1
ACC001096,R0228,Bank_C,Telangana,Hyderabad,SAVINGS,186,9,0.9571,1
ACC001097,R0229,Bank_E,Telangana,Hyderabad,SAVINGS,1239,11,0.9787,1
ACC001098,R0229,Bank_B,Telangana,Hyderabad,CURRENT,2190,11,0.9787,1
ACC001099,R0229,Bank_E,Telangana,Hyderabad,SAVINGS,2127,11,0.9787,1
ACC001100,R0229,Bank_E,Telangana,Hyderabad,SAVINGS,2006,10,0.9698,1
ACC001101,R0230,Bank_D,Bihar,Patna,CURRENT,234,8,0.9392,1
ACC001102,R0230,Bank_C,Bihar,Patna,SAVINGS,2024,8,0.9392,1
ACC001103,R0230,Bank_C,Bihar,Patna,SAVINGS,1379,8,0.9392,1
ACC001104,R0231,Bank_C,Bihar,Patna,SAVINGS,693,8,0.9392,1
ACC001105,R0231,Bank_E,Bihar,Patna,SAVINGS,803,7,0.9137,1
ACC001106,R0231,Bank_A,Maharashtra,Mumbai,SAVINGS,1919,7,0.9137,1
ACC001107,R0232,Bank_B,Tamil Nadu,Chennai,CURRENT,451,9,0.9571,1
ACC001108,R0232,Bank_A,Tamil Nadu,Chennai,SAVINGS,302,9,0.9571,1
ACC001109,R0232,Bank_C,Tamil Nadu,Chennai,SAVINGS,350,9,0.9571,1
ACC001110,R0233,Bank_A,Telangana,Hyderabad,SAVINGS,1596,10,0.9698,1
ACC001111,R0233,Bank_D,Madhya Pradesh,Chennai,SAVINGS,875,10,0.9698,1
ACC001112,R0233,Bank_D,Telangana,Hyderabad,SAVINGS,2048,9,0.9571,1
ACC001113,R0234,Bank_A,Telangana,Hyderabad,SAVINGS,1531,7,0.9137,1
ACC001114,R0234,Bank_D,Bihar,Patna,SAVINGS,517,9,0.9571,1
ACC001115,R0234,Bank_B,Telangana,Hyderabad,SAVINGS,1307,9,0.9571,1
ACC001116,R0235,Bank_C,Telangana,Hyderabad,SAVINGS,1912,8,0.9392,1
ACC001117,R0235,Bank_B,Telangana,Hyderabad,CURRENT,1383,8,0.9392,1
ACC001118,R0235,Bank_C,Maharashtra,Pune,SAVINGS,1036,8,0.9392,1
ACC001119,R0236,Bank_E,Telangana,Hyderabad,SAVINGS,1645,11,0.9787,1
ACC001120,R0236,Bank_A,Telangana,Hyderabad,SAVINGS,1571,10,0.9698,1
ACC001121,R0236,Bank_D,Telangana,Hyderabad,SAVINGS,593,11,0.9787,1
ACC001122,R0237,Bank_D,Telangana,Hyderabad,SAVINGS,2181,8,0.9392,1
ACC001123,R0237,Bank_E,Telangana,Hyderabad,SAVINGS,1740,9,0.9571,1
ACC001124,R0237,Bank_D,Telangana,Hyderabad,SAVINGS,1668,8,0.9392,1
ACC001125,R0238,Bank_E,Telangana,Hyderabad,CURRENT,567,5,0.8262,1
ACC001126,R0238,Bank_B,Telangana,Hyderabad,CURRENT,581,5,0.8262,1
ACC001127,R0238,Bank_B,Telangana,Hyderabad,SAVINGS,1866,5,0.8262,1
ACC001128,R0239,Bank_B,Andhra Pradesh,Delhi,CURRENT,158,5,0.8262,1
ACC001129,R0239,Bank_A,Andhra Pradesh,Bengaluru,SAVINGS,99,5,0.8262,1
ACC001130,R0239,Bank_C,Andhra Pradesh,Ahmedabad,SAVINGS,31,5,0.8262,1
ACC001131,R0240,Bank_A,Bihar,Patna,SAVINGS,1993,11,0.9787,1
ACC001132,R0240,Bank_D,Bihar,Patna,CURRENT,538,11,0.9787,1
ACC001133,R0240,Bank_C,Bihar,Patna,SAVINGS,324,10,0.9698,1
ACC001134,R0241,Bank_E,Telangana,Hyderabad,SAVINGS,938,7,0.9137,1
ACC001135,R0241,Bank_E,Telangana,Hyderabad,SAVINGS,1121,7,0.9137,1
ACC001136,R0241,Bank_A,Telangana,Hyderabad,SAVINGS,2038,7,0.9137,1
ACC001137,R0242,Bank_D,Telangana,Hyderabad,CURRENT,2121,1,0.2953,0
ACC001138,R0242,Bank_A,Telangana,Hyderabad,SAVINGS,654,1,0.2953,0
ACC001139,R0242,Bank_E,Telangana,Hyderabad,SAVINGS,1768,1,0.2953,0
ACC001140,R0242,Bank_A,Telangana,Hyderabad,SAVINGS,1289,1,0.2953,0
ACC001141,R0242,Bank_E,Telangana,Hyderabad,SAVINGS,249,1,0.2953,0
ACC001142,R0242,Bank_A,Telangana,Hyderabad,SAVINGS,1680,3,0.6501,1
ACC001143,R0242,Bank_C,Telangana,Hyderabad,SAVINGS,79,1,0.2953,0
ACC001144,R0242,Bank_C,Telangana,Hyderabad,SAVINGS,509,2,0.5034,1
ACC001145,R0242,Bank_D,Telangana,Hyderabad,CURRENT,40,1,0.2953,0
ACC001146,R0242,Bank_E,Telangana,Hyderabad,SAVINGS,762,2,0.5034,1
ACC001147,R0242,Bank_C,Telangana,Hyderabad,CURRENT,1872,1,0.2953,0
ACC001148,R0243,Bank_E,Maharashtra,Pune,SAVINGS,2198,4,0.7534,1
ACC001149,R0243,Bank_B,Maharashtra,Pune,SAVINGS,188,3,0.6501,1
ACC001150,R0243,Bank_B,Maharashtra,Mumbai,SAVINGS,360,4,0.7534,1
ACC001151,R0243,Bank_A,Maharashtra,Mumbai,SAVINGS,1204,3,0.6501,1
ACC001152,R0244,Bank_A,Telangana,Hyderabad,SAVINGS,408,5,0.8262,1
ACC001153,R0244,Bank_E,Telangana,Hyderabad,CURRENT,2069,5,0.8262,1
ACC001154,R0244,Bank_B,Telangana,Hyderabad,SAVINGS,555,5,0.8262,1
ACC001155,R0245,Bank_A,Telangana,Hyderabad,SAVINGS,833,8,0.9392,1
ACC001156,R0245,Bank_D,Telangana,Hyderabad,CURRENT,1431,8,0.9392,1
ACC001157,R0245,Bank_B,Maharashtra,Pune,SAVINGS,1748,7,0.9137,1
ACC001158,R0246,Bank_B,Madhya Pradesh,Jaipur,SAVINGS,43,8,0.9392,1
ACC001159,R0246,Bank_A,Telangana,Hyderabad,SAVINGS,1635,8,0.9392,1
ACC001160,R0246,Bank_D,Telangana,Hyderabad,SAVINGS,2020,8,0.9392,1
ACC001161,R0247,Bank_B,Telangana,Hyderabad,SAVINGS,1817,8,0.9392,1
ACC001162,R0247,Bank_E,Telangana,Hyderabad,SAVINGS,2096,9,0.9571,1
ACC001163,R0247,Bank_C,Telangana,Hyderabad,SAVINGS,546,10,0.9698,1
ACC001164,R0247,Bank_B,Telangana,Hyderabad,SAVINGS,105,7,0.9137,1
ACC001165,R0247,Bank_A,Telangana,Hyderabad,SAVINGS,230,7,0.9137,1
ACC001166,R0247,Bank_C,Telangana,Hyderabad,SAVINGS,96,6,0.8775,1
ACC001167,R0248,Bank_E,Telangana,Hyderabad,SAVINGS,1299,2,0.5034,1
ACC001168,R0248,Bank_C,Tamil Nadu,Chennai,SAVINGS,817,2,0.5034,1
ACC001169,R0248,Bank_C,Tamil Nadu,Chennai,SAVINGS,1097,2,0.5034,1
ACC001170,R0249,Bank_B,Odisha,Ahmedabad,SAVINGS,1014,6,0.8775,1
ACC001171,R0249,Bank_A,Odisha,Hyderabad,SAVINGS,950,6,0.8775,1
ACC001172,R0249,Bank_A,Odisha,Pune,SAVINGS,1390,5,0.8262,1
ACC001173,R0249,Bank_E,Odisha,Hyderabad,CURRENT,1160,7,0.9137,1
ACC001174,R0250,Bank_D,Tamil Nadu,Chennai,SAVINGS,719,6,0.8775,1
ACC001175,R0250,Bank_C,Tamil Nadu,Chennai,SAVINGS,324,6,0.8775,1
ACC001176,R0250,Bank_D,Tamil Nadu,Chennai,SAVINGS,1676,6,0.8775,1
ACC001177,R0251,Bank_B,Andhra Pradesh,Lucknow,SAVINGS,736,7,0.9137,1
ACC001178,R0251,Bank_D,Telangana,Hyderabad,SAVINGS,28,4,0.7534,1
ACC001179,R0251,Bank_A,Telangana,Hyderabad,SAVINGS,1161,4,0.7534,1
ACC001180,R0251,Bank_C,Telangana,Hyderabad,SAVINGS,603,4,0.7534,1
ACC001181,R0251,Bank_B,Telangana,Hyderabad,SAVINGS,1759,4,0.7534,1
ACC001182,R0251,Bank_B,Tamil Nadu,Chennai,SAVINGS,1304,8,0.9392,1
ACC001183,R0252,Bank_A,Telangana,Hyderabad,SAVINGS,773,6,0.8775,1
ACC001184,R0252,Bank_A,Telangana,Hyderabad,CURRENT,1140,6,0.8775,1
ACC001185,R0252,Bank_B,Telangana,Hyderabad,SAVINGS,787,6,0.8775,1
ACC001186,R0253,Bank_C,Telangana,Hyderabad,SAVINGS,1445,6,0.8775,1
ACC001187,R0253,Bank_D,Telangana,Hyderabad,SAVINGS,1670,5,0.8262,1
ACC001188,R0253,Bank_B,Odisha,Jaipur,SAVINGS,323,4,0.7534,1
ACC001189,R0253,Bank_D,Telangana,Hyderabad,SAVINGS,261,6,0.8775,1
ACC001190,R0253,Bank_C,Telangana,Hyderabad,SAVINGS,657,4,0.7534,1
ACC001191,R0254,Bank_C,Telangana,Hyderabad,SAVINGS,1880,7,0.9137,1
ACC001192,R0254,Bank_A,Maharashtra,Pune,SAVINGS,241,7,0.9137,1
ACC001193,R0254,Bank_A,Maharashtra,Mumbai,SAVINGS,280,7,0.9137,1
ACC001194,R0255,Bank_D,Maharashtra,Mumbai,SAVINGS,42,1,0.2953,0
ACC001195,R0255,Bank_C,Telangana,Hyderabad,SAVINGS,1364,2,0.5034,1
ACC001196,R0255,Bank_E,Maharashtra,Pune,SAVINGS,581,3,0.6501,1
ACC001197,R0255,Bank_D,Maharashtra,Mumbai,CURRENT,1547,5,0.8262,1
ACC001198,R0255,Bank_D,Telangana,Hyderabad,SAVINGS,184,3,0.6501,1
ACC001199,R0255,Bank_C,Maharashtra,Mumbai,CURRENT,769,4,0.7534,1
ACC001200,R0255,Bank_B,Maharashtra,Pune,SAVINGS,315,2,0.5034,1
ACC001201,R0255,Bank_B,Maharashtra,Pune,SAVINGS,492,4,0.7534,1
ACC001202,R0255,Bank_A,Maharashtra,Mumbai,SAVINGS,721,1,0.2953,0
ACC001203,R0255,Bank_B,Maharashtra,Mumbai,SAVINGS,1058,3,0.6501,1
ACC001204,R0255,Bank_B,Maharashtra,Pune,SAVINGS,969,2,0.5034,1
ACC001205,R0255,Bank_B,Maharashtra,Mumbai,SAVINGS,1977,2,0.5034,1
ACC001206,R0255,Bank_E,Maharashtra,Mumbai,SAVINGS,1438,4,0.7534,1
ACC001207,R0255,Bank_E,Maharashtra,Mumbai,CURRENT,1952,2,0.5034,1
ACC001208,R0255,Bank_B,Maharashtra,Mumbai,SAVINGS,1372,3,0.6501,1
ACC001209,R0255,Bank_A,Maharashtra,Pune,SAVINGS,234,1,0.2953,0
ACC001210,R0255,Bank_C,Andhra Pradesh,Pune,CURRENT,798,2,0.5034,1
ACC001211,R0256,Bank_B,Telangana,Hyderabad,SAVINGS,1642,6,0.8775,1
ACC001212,R0256,Bank_B,Uttar Pradesh,Lucknow,SAVINGS,1330,6,0.8775,1
ACC001213,R0256,Bank_E,Telangana,Hyderabad,SAVINGS,1949,6,0.8775,1
ACC001214,R0256,Bank_D,Telangana,Hyderabad,SAVINGS,1312,6,0.8775,1
