complaint_id,account_id,hop_depth,chain_depth,incoming_amount,retained_amount_ratio,holding_time_minutes,outgoing_activity_in_case,prior_case_count,mule_reputation,account_age_days,ring_size,account_type,is_terminal_node
C0013658,ACC000027,2,4,23339,0.0402,7.08,1,251,1.0,1141,8,CURRENT,0
C0013658,ACC000024,3,4,4998,0.0196,7.77,1,269,1.0,602,8,SAVINGS,0
C0013658,ACC000025,3,4,14491,0.0201,18.75,1,284,1.0,396,8,CURRENT,0
C0013658,ACC000028,3,4,6010,0.0183,7.58,1,266,1.0,707,8,CURRENT,0
C0013658,ACC000026,4,4,25000,1.0,0.0,0,285,1.0,1512,8,SAVINGS,1
C0013659,ACC000112,1,3,46900,0.0213,16.74,1,92,1.0,608,5,SAVINGS,0
C0013659,ACC000113,2,3,45900,0.0153,13.06,1,88,1.0,1554,5,SAVINGS,0
C0013659,ACC000115,3,3,45200,1.0,0.0,0,89,1.0,800,5,SAVINGS,1
C0013660,ACC000096,1,3,2300,0.0435,9.76,1,34,1.0,1437,18,SAVINGS,0
C0013660,ACC000088,2,3,734,0.0463,3.98,1,32,1.0,482,18,CURRENT,0
C0013660,ACC000103,2,3,725,0.0345,8.24,1,31,1.0,536,18,SAVINGS,0
C0013660,ACC000095,2,3,741,0.0553,16.12,1,36,1.0,1455,18,SAVINGS,0
C0013660,ACC000092,3,3,2100,1.0,0.0,0,37,1.0,1801,18,CURRENT,1
C0013661,ACC000133,1,3,21600,0.0093,13.46,1,96,1.0,205,3,SAVINGS,0
C0013661,ACC000132,2,3,5868,0.0116,5.87,1,98,1.0,94,3,CURRENT,0
C0013661,ACC000131,2,3,15532,0.0214,4.5,1,99,1.0,476,3,CURRENT,0
C0013661,ACC000133,3,3,42600,1.0,0.0,0,96,1.0,205,3,SAVINGS,1
C0013662,ACC001509,1,3,107800,0.0111,22.05,1,3,0.6501,185,9,SAVINGS,0
C0013662,ACC001511,2,3,24938,0.0336,22.53,1,3,0.6501,368,9,SAVINGS,0
C0013662,ACC001508,2,3,5733,0.0232,12.14,1,3,0.6501,1253,9,SAVINGS,0
C0013662,ACC001510,2,3,75930,0.032,12.66,1,3,0.6501,1823,9,SAVINGS,0
C0013662,ACC001514,3,3,103200,1.0,0.0,0,2,0.5034,1778,9,CURRENT,1
C0013663,ACC000001,1,3,178100,0.0168,17.51,1,2855,1.0,870,3,SAVINGS,0
C0013663,ACC000003,2,3,175100,0.0371,12.47,1,2834,1.0,1227,3,SAVINGS,0
C0013663,ACC000002,3,3,168600,1.0,0.0,0,2845,1.0,1451,3,SAVINGS,1
C0013664,ACC000755,1,3,19700,0.0406,6.59,1,6,0.8775,1455,14,SAVINGS,0
C0013664,ACC000761,2,3,4053,0.0131,20.39,1,5,0.8262,2156,14,CURRENT,0
C0013664,ACC000762,2,3,7409,0.0282,1.49,1,2,0.5034,1855,14,SAVINGS,0
C0013664,ACC000751,2,3,7437,0.0184,20.44,1,5,0.8262,1743,14,SAVINGS,0
C0013664,ACC000758,3,3,18500,1.0,0.0,0,5,0.8262,1704,14,CURRENT,1
C0013665,ACC000064,1,2,16800,0.0357,1.34,1,165,1.0,2183,3,SAVINGS,0
C0013665,ACC000063,2,2,16200,1.0,0.0,0,161,1.0,1176,3,SAVINGS,1
C0013666,ACC000002,1,3,2220000,0.0357,21.93,1,2846,1.0,1451,3,SAVINGS,0
C0013666,ACC000003,2,3,988231,0.0343,23.88,1,2835,1.0,1227,3,SAVINGS,0
C0013666,ACC000001,2,3,1152569,0.006,5.71,1,2856,1.0,870,3,SAVINGS,0
C0013666,ACC000003,3,3,3088131,1.0,0.0,0,2835,1.0,1227,3,SAVINGS,1
C0013667,ACC001687,1,5,1900,0.0,15.62,1,6,0.8775,365,5,SAVINGS,0
C0013667,ACC001688,2,5,1900,0.0526,5.62,1,6,0.8775,1856,5,SAVINGS,0
C0013667,ACC001689,3,5,1800,0.0,24.36,1,5,0.8262,1641,5,SAVINGS,0
C0013667,ACC001686,4,5,320,0.0625,2.32,1,5,0.8262,1248,5,SAVINGS,0
C0013667,ACC001685,4,5,1480,0.0,3.92,1,6,0.8775,1149,5,SAVINGS,0
C0013667,ACC001689,5,5,3600,1.0,0.0,0,5,0.8262,1641,5,SAVINGS,1
C0013668,ACC000003,1,2,1000,0.0,1.03,1,2836,1.0,1227,3,SAVINGS,0
C0013668,ACC000001,2,2,1000,1.0,0.0,0,2857,1.0,870,3,SAVINGS,1
C0013669,ACC000034,1,3,2400,0.0,22.55,1,307,1.0,1812,3,CURRENT,0
C0013669,ACC000033,2,3,2279,0.0,3.03,1,307,1.0,1438,3,SAVINGS,0
C0013669,ACC000035,2,3,2421,0.0087,7.03,1,314,1.0,873,3,SAVINGS,0
C0013669,ACC000035,3,3,4821,1.0,0.0,0,314,1.0,873,3,SAVINGS,1
C0013670,ACC000002,1,3,1282300,0.0115,1.72,1,2847,1.0,1451,3,SAVINGS,0
C0013670,ACC000003,2,3,1267600,0.0124,8.88,1,2837,1.0,1227,3,SAVINGS,0
C0013670,ACC000001,3,3,1251900,1.0,0.0,0,2858,1.0,870,3,SAVINGS,1
C0013671,ACC000061,1,4,21700,0.0323,3.75,1,140,1.0,819,7,SAVINGS,0
C0013671,ACC000059,2,4,21000,0.0238,23.9,1,127,1.0,1396,7,SAVINGS,0
C0013671,ACC000060,3,4,11474,0.0152,4.01,1,114,1.0,997,7,SAVINGS,0
C0013671,ACC000058,3,4,8342,0.005,5.06,1,135,1.0,78,7,CURRENT,0
C0013671,ACC000057,3,4,684,0.0,2.53,1,130,1.0,290,7,SAVINGS,0
C0013671,ACC000055,4,4,20300,1.0,0.0,0,119,1.0,199,7,CURRENT,1
C0013672,ACC000633,1,3,270000,0.037,7.82,1,9,0.9571,929,3,SAVINGS,0
C0013672,ACC000632,2,3,68389,0.0159,15.43,1,9,0.9571,1624,3,SAVINGS,0
C0013672,ACC000634,2,3,258911,0.0136,1.34,1,8,0.9392,1431,3,SAVINGS,0
C0013672,ACC000634,3,3,514311,1.0,0.0,0,8,0.9392,1431,3,SAVINGS,1
C0013673,ACC000124,1,3,2220000,0.0145,21.65,1,73,1.0,597,8,SAVINGS,0
C0013673,ACC000128,2,3,971572,0.0234,7.34,1,74,1.0,2010,8,SAVINGS,0
C0013673,ACC000126,2,3,1216328,0.0253,16.94,1,68,1.0,136,8,SAVINGS,0
C0013673,ACC000127,3,3,2134400,1.0,0.0,0,67,1.0,430,8,SAVINGS,1
C0013674,ACC000002,1,3,3800,0.0263,2.35,1,2848,1.0,1451,3,SAVINGS,0
C0013674,ACC000001,2,3,2158,0.0269,19.77,1,2859,1.0,870,3,SAVINGS,0
C0013674,ACC000003,2,3,3642,0.039,12.72,1,2838,1.0,1227,3,SAVINGS,0
C0013674,ACC000003,3,3,7142,1.0,0.0,0,2838,1.0,1227,3,SAVINGS,1
C0013675,ACC000141,1,2,21100,0.0379,3.18,1,50,1.0,1867,8,CURRENT,0
C0013675,ACC000140,2,2,20300,1.0,0.0,0,44,1.0,1724,8,SAVINGS,1
C0013676,ACC000063,1,3,27200,0.0184,17.35,1,162,1.0,1176,3,SAVINGS,0
C0013676,ACC000064,2,3,26700,0.015,2.23,1,166,1.0,2183,3,SAVINGS,0
C0013676,ACC000062,3,3,26300,1.0,0.0,0,165,1.0,2130,3,SAVINGS,1
C0013677,ACC000117,1,4,1000,0.0,22.95,1,79,1.0,673,6,SAVINGS,0
C0013677,ACC000122,2,4,346,0.1329,3.39,1,79,1.0,1219,6,SAVINGS,0
C0013677,ACC000119,2,4,654,0.0826,17.15,1,72,1.0,2197,6,CURRENT,0
C0013677,ACC000120,3,4,356,0.1573,2.74,1,81,1.0,1743,6,CURRENT,0
C0013677,ACC000118,3,4,140,0.2857,20.04,1,76,1.0,2046,6,SAVINGS,0
C0013677,ACC000121,3,4,406,0.0148,12.9,1,73,1.0,1055,6,SAVINGS,0
C0013677,ACC000122,4,4,1146,1.0,0.0,0,79,1.0,1219,6,SAVINGS,1
C0013678,ACC000001,1,3,106000,0.0208,24.82,1,2860,1.0,870,3,SAVINGS,0
C0013678,ACC000002,2,3,51244,0.0067,17.19,1,2849,1.0,1451,3,SAVINGS,0
C0013678,ACC000003,2,3,103456,0.0083,15.08,1,2839,1.0,1227,3,SAVINGS,0
C0013678,ACC000003,3,3,206056,1.0,0.0,0,2839,1.0,1227,3,SAVINGS,1
C0013679,ACC000005,1,3,22800,0.0395,2.05,1,1284,1.0,1619,3,SAVINGS,0
C0013679,ACC000006,2,3,14430,0.0367,24.3,1,1278,1.0,1301,3,SAVINGS,0
C0013679,ACC000004,2,3,7470,0.0361,14.49,1,1275,1.0,1654,3,SAVINGS,0
C0013679,ACC000006,3,3,35530,1.0,0.0,0,1278,1.0,1301,3,SAVINGS,1
C0013680,ACC000162,1,2,22800,0.0088,23.18,1,57,1.0,172,6,CURRENT,0
C0013680,ACC000159,2,2,22600,1.0,0.0,0,60,1.0,1954,6,SAVINGS,1
C0013681,ACC000050,1,3,4100,0.0,3.92,1,200,1.0,395,5,SAVINGS,0
C0013681,ACC000052,2,3,4100,0.0244,15.8,1,209,1.0,1346,5,SAVINGS,0
C0013681,ACC000053,3,3,4000,1.0,0.0,0,197,1.0,228,5,CURRENT,1
C0013682,ACC000424,1,3,112500,0.0284,21.81,1,22,0.9995,837,3,SAVINGS,0
C0013682,ACC000423,2,3,67715,0.0061,6.73,1,22,0.9995,1870,3,SAVINGS,0
C0013682,ACC000425,2,3,108885,0.0072,20.14,1,24,0.9998,292,3,CURRENT,0
C0013682,ACC000425,3,3,216985,1.0,0.0,0,24,0.9998,292,3,CURRENT,1
C0013683,ACC000053,1,4,376300,0.0154,6.74,1,198,1.0,228,5,CURRENT,0
C0013683,ACC000052,2,4,35414,0.0117,21.22,1,210,1.0,1346,5,SAVINGS,0
C0013683,ACC000050,2,4,192366,0.0196,10.05,1,201,1.0,395,5,SAVINGS,0
C0013683,ACC000054,2,4,142720,0.0114,23.51,1,201,1.0,277,5,SAVINGS,0
C0013683,ACC000051,3,4,364700,0.0362,9.23,1,199,1.0,800,5,SAVINGS,0
C0013683,ACC000054,4,4,494220,1.0,0.0,0,201,1.0,277,5,SAVINGS,1
C0013684,ACC000004,1,3,11800,0.0254,5.82,1,1276,1.0,1654,3,SAVINGS,0
C0013684,ACC000006,2,3,11500,0.0087,18.5,1,1279,1.0,1301,3,SAVINGS,0
C0013684,ACC000005,3,3,11400,1.0,0.0,0,1285,1.0,1619,3,SAVINGS,1
C0013685,ACC000868,1,3,34000,0.0088,23.78,1,9,0.9571,226,3,SAVINGS,0
C0013685,ACC000867,2,3,33700,0.0237,9.83,1,9,0.9571,745,3,SAVINGS,0
C0013685,ACC000866,3,3,32900,1.0,0.0,0,9,0.9571,2005,3,CURRENT,1
C0013686,ACC000006,1,2,17000,0.0059,2.02,1,1280,1.0,1301,3,SAVINGS,0
C0013686,ACC000004,2,2,16900,1.0,0.0,0,1277,1.0,1654,3,SAVINGS,1
C0013687,ACC000549,1,3,48600,0.0329,1.96,1,5,0.8262,1959,3,CURRENT,0
C0013687,ACC000547,2,3,19471,0.0396,10.92,1,6,0.8775,454,3,SAVINGS,0
C0013687,ACC000548,2,3,27529,0.0156,11.57,1,6,0.8775,923,3,SAVINGS,0
C0013687,ACC000549,3,3,94400,1.0,0.0,0,5,0.8262,1959,3,CURRENT,1
C0013688,ACC000208,1,4,785900,0.0052,13.44,1,38,1.0,1055,5,SAVINGS,0
C0013688,ACC000212,2,4,781800,0.034,14.63,1,39,1.0,1764,5,SAVINGS,0
C0013688,ACC000209,3,4,755200,0.0138,16.14,1,41,1.0,1197,5,CURRENT,0
C0013688,ACC000211,4,4,744800,1.0,0.0,0,37,1.0,1130,5,SAVINGS,1
C0013689,ACC000127,1,4,388900,0.01,4.5,1,68,1.0,430,8,SAVINGS,0
C0013689,ACC000128,2,4,291882,0.0369,6.31,1,75,1.0,2010,8,SAVINGS,0
C0013689,ACC000124,2,4,93118,0.0378,18.15,1,74,1.0,597,8,SAVINGS,0
C0013689,ACC000129,3,4,84161,0.0376,10.28,1,70,1.0,525,8,SAVINGS,0
C0013689,ACC000123,3,4,126034,0.0296,21.88,1,72,1.0,2188,8,CURRENT,0
C0013689,ACC000126,3,4,160504,0.0181,21.96,1,69,1.0,136,8,SAVINGS,0
C0013689,ACC000125,4,4,360900,1.0,0.0,0,64,1.0,1229,8,SAVINGS,1
C0013690,ACC000790,1,4,15500,0.0387,7.11,1,1,0.2953,1340,18,SAVINGS,0
C0013690,ACC000785,2,4,5439,0.0256,4.39,1,2,0.5034,1903,18,SAVINGS,0
C0013690,ACC000782,2,4,4946,0.0093,21.67,1,2,0.5034,1497,18,SAVINGS,0
C0013690,ACC000775,2,4,4515,0.0255,10.86,1,2,0.5034,1257,18,SAVINGS,0
C0013690,ACC000784,3,4,14600,0.0068,4.88,1,2,0.5034,1012,18,SAVINGS,0
C0013690,ACC000791,4,4,14500,1.0,0.0,0,2,0.5034,891,18,SAVINGS,1
C0013691,ACC000011,1,3,23200,0.0345,3.93,1,323,1.0,625,12,SAVINGS,0
C0013691,ACC000018,2,3,12227,0.0267,20.68,1,336,1.0,1680,12,SAVINGS,0
C0013691,ACC000007,2,3,10173,0.0072,20.46,1,347,1.0,1026,12,SAVINGS,0
C0013691,ACC000016,3,3,22000,1.0,0.0,0,328,1.0,1394,12,SAVINGS,1
C0013692,ACC000035,1,3,55200,0.0181,21.12,1,315,1.0,873,3,SAVINGS,0
C0013692,ACC000033,2,3,44717,0.016,15.66,1,308,1.0,1438,3,SAVINGS,0
C0013692,ACC000034,2,3,9483,0.0088,5.54,1,308,1.0,1812,3,CURRENT,0
C0013692,ACC000035,3,3,108600,1.0,0.0,0,315,1.0,873,3,SAVINGS,1
C0013693,ACC000002,1,3,37000,0.0378,13.4,1,2850,1.0,1451,3,SAVINGS,0
C0013693,ACC000001,2,3,35600,0.0056,15.28,1,2861,1.0,870,3,SAVINGS,0
C0013693,ACC000003,3,3,35400,1.0,0.0,0,2840,1.0,1227,3,SAVINGS,1
C0013694,ACC001216,1,3,14000,0.0357,19.85,1,6,0.8775,1593,3,SAVINGS,0
C0013694,ACC001215,2,3,10274,0.0267,18.24,1,6,0.8775,2007,3,SAVINGS,0
C0013694,ACC001217,2,3,13226,0.0322,23.91,1,6,0.8775,1557,3,SAVINGS,0
C0013694,ACC001217,3,3,26026,1.0,0.0,0,6,0.8775,1557,3,SAVINGS,1
C0013695,ACC000371,1,3,108000,0.0278,20.63,1,17,0.9974,1572,4,SAVINGS,0
C0013695,ACC000373,2,3,40133,0.0083,20.71,1,18,0.9982,783,4,SAVINGS,0
C0013695,ACC000370,2,3,35671,0.0076,10.24,1,18,0.9982,1406,4,SAVINGS,0
C0013695,ACC000372,2,3,29196,0.041,9.46,1,16,0.9963,1630,4,SAVINGS,0
C0013695,ACC000373,3,3,143333,1.0,0.0,0,18,0.9982,783,4,SAVINGS,1
C0013696,ACC000166,1,3,52000,0.0135,5.11,1,64,1.0,1940,3,CURRENT,0
C0013696,ACC000167,2,3,45793,0.0239,20.49,1,62,1.0,2002,3,SAVINGS,0
C0013696,ACC000168,2,3,50207,0.028,20.86,1,63,1.0,1223,3,SAVINGS,0
C0013696,ACC000168,3,3,99007,1.0,0.0,0,63,1.0,1223,3,SAVINGS,1
C0013697,ACC000169,1,2,403400,0.0235,16.74,1,60,1.0,1487,4,SAVINGS,0
C0013697,ACC000171,2,2,393900,1.0,0.0,0,56,1.0,1636,4,SAVINGS,1
C0013698,ACC000012,1,3,14800,0.0135,12.83,1,332,1.0,2096,12,SAVINGS,0
C0013698,ACC000009,2,3,733,0.045,22.54,1,349,1.0,1772,12,SAVINGS,0
C0013698,ACC000010,2,3,13867,0.0265,13.94,1,322,1.0,387,12,SAVINGS,0
C0013698,ACC000007,3,3,14200,1.0,0.0,0,348,1.0,1026,12,SAVINGS,1
C0013699,ACC000114,1,4,5700,0.0351,12.9,1,91,1.0,1648,5,SAVINGS,0
C0013699,ACC000116,2,4,5500,0.0,5.1,1,86,1.0,537,5,SAVINGS,0
C0013699,ACC000112,3,4,5500,0.0182,24.25,1,93,1.0,608,5,SAVINGS,0
C0013699,ACC000113,4,4,5400,1.0,0.0,0,89,1.0,1554,5,SAVINGS,1
C0013700,ACC000052,1,3,98200,0.0305,5.28,1,211,1.0,1346,5,SAVINGS,0
C0013700,ACC000054,2,3,95200,0.0305,21.16,1,202,1.0,277,5,SAVINGS,0
C0013700,ACC000050,3,3,92300,1.0,0.0,0,202,1.0,395,5,SAVINGS,1
C0013701,ACC000020,1,3,97800,0.0072,19.95,1,608,1.0,1797,3,SAVINGS,0
C0013701,ACC000019,2,3,30470,0.0187,18.62,1,599,1.0,574,3,SAVINGS,0
C0013701,ACC000021,2,3,96530,0.0345,13.48,1,618,1.0,1756,3,SAVINGS,0
C0013701,ACC000021,3,3,189730,1.0,0.0,0,618,1.0,1756,3,SAVINGS,1
C0013702,ACC000002,1,3,465800,0.0191,14.68,1,2851,1.0,1451,3,SAVINGS,0
C0013702,ACC000003,2,3,456900,0.0223,21.64,1,2841,1.0,1227,3,SAVINGS,0
C0013702,ACC000001,3,3,446700,1.0,0.0,0,2862,1.0,870,3,SAVINGS,1
C0013703,ACC000012,1,3,3000,0.0333,21.16,1,333,1.0,2096,12,SAVINGS,0
C0013703,ACC000018,2,3,2900,0.0,8.37,1,337,1.0,1680,12,SAVINGS,0
C0013703,ACC000014,3,3,2900,1.0,0.0,0,345,1.0,886,12,SAVINGS,1
C0013704,ACC000091,1,3,34800,0.0259,22.93,1,40,1.0,200,18,SAVINGS,0
C0013704,ACC000098,2,3,33900,0.0265,22.55,1,38,1.0,1360,18,SAVINGS,0
C0013704,ACC000099,3,3,33000,1.0,0.0,0,43,1.0,1779,18,SAVINGS,1
C0013705,ACC000108,1,3,2000,0.05,17.9,1,95,1.0,1176,6,SAVINGS,0
C0013705,ACC000111,2,3,1160,0.0517,16.95,1,96,1.0,1169,6,SAVINGS,0
C0013705,ACC000110,2,3,740,0.0541,11.43,1,90,1.0,228,6,SAVINGS,0
C0013705,ACC000106,3,3,1800,1.0,0.0,0,90,1.0,771,6,SAVINGS,1
C0013706,ACC000033,1,3,30500,0.0262,13.57,1,309,1.0,1438,3,SAVINGS,0
C0013706,ACC000034,2,3,29700,0.0269,2.63,1,309,1.0,1812,3,CURRENT,0
C0013706,ACC000035,3,3,28900,1.0,0.0,0,316,1.0,873,3,SAVINGS,1
C0013707,ACC000452,1,6,1170600,0.0135,15.55,1,14,0.9926,322,8,CURRENT,0
C0013707,ACC000451,2,6,1154800,0.0319,6.13,1,13,0.9894,2016,8,SAVINGS,0
C0013707,ACC000447,3,6,741041,0.0077,16.72,1,8,0.9392,2191,8,SAVINGS,0
C0013707,ACC000454,3,6,376959,0.0336,7.76,1,9,0.9571,2170,8,SAVINGS,0
C0013707,ACC000450,4,6,1099600,0.0226,20.65,1,8,0.9392,417,8,SAVINGS,0
C0013707,ACC000453,5,6,1074700,0.0342,9.98,1,11,0.9787,220,8,SAVINGS,0
C0013707,ACC000448,6,6,1037900,1.0,0.0,0,13,0.9894,1619,8,SAVINGS,1
C0013708,ACC001580,1,2,20000,0.025,3.12,1,6,0.8775,571,3,SAVINGS,0
C0013708,ACC001579,2,2,19500,1.0,0.0,0,6,0.8775,1363,3,SAVINGS,1
C0013709,ACC000137,1,3,10300,0.0388,20.37,1,80,1.0,430,3,SAVINGS,0
C0013709,ACC000138,2,3,6092,0.0151,19.13,1,81,1.0,269,3,SAVINGS,0
C0013709,ACC000139,2,3,9808,0.0314,8.78,1,82,1.0,502,3,SAVINGS,0
C0013709,ACC000139,3,3,19308,1.0,0.0,0,82,1.0,502,3,SAVINGS,1
C0013710,ACC000032,1,3,18500,0.027,8.19,1,419,1.0,157,3,SAVINGS,0
C0013710,ACC000030,2,3,18000,0.0222,23.04,1,429,1.0,1649,3,SAVINGS,0
C0013710,ACC000031,3,3,17600,1.0,0.0,0,428,1.0,1935,3,SAVINGS,1
C0013711,ACC000003,1,3,47900,0.0146,13.67,1,2842,1.0,1227,3,SAVINGS,0
C0013711,ACC000002,2,3,29361,0.0225,1.17,1,2852,1.0,1451,3,SAVINGS,0
C0013711,ACC000001,2,3,17839,0.0358,11.04,1,2863,1.0,870,3,SAVINGS,0
C0013711,ACC000003,3,3,93800,1.0,0.0,0,2842,1.0,1227,3,SAVINGS,1
C0013712,ACC000304,1,3,81600,0.0368,11.81,1,26,0.9999,1165,4,SAVINGS,0
C0013712,ACC000307,2,3,12435,0.0269,3.64,1,29,1.0,1594,4,CURRENT,0
C0013712,ACC000306,2,3,40207,0.0101,16.9,1,24,0.9998,1305,4,SAVINGS,0
C0013712,ACC000305,2,3,25958,0.0408,20.85,1,26,0.9999,495,4,SAVINGS,0
C0013712,ACC000307,3,3,89235,1.0,0.0,0,29,1.0,1594,4,CURRENT,1
C0013713,ACC000013,1,3,94300,0.0148,20.64,1,336,1.0,711,12,SAVINGS,0
C0013713,ACC000018,2,3,6735,0.0052,13.83,1,338,1.0,1680,12,SAVINGS,0
C0013713,ACC000011,2,3,40630,0.018,20.98,1,324,1.0,625,12,SAVINGS,0
C0013713,ACC000017,2,3,45535,0.0337,6.52,1,313,1.0,2033,12,CURRENT,0
C0013713,ACC000014,3,3,90600,1.0,0.0,0,346,1.0,886,12,SAVINGS,1
C0013714,ACC000027,1,5,23000,0.0174,23.76,1,252,1.0,1141,8,CURRENT,0
C0013714,ACC000028,2,5,10584,0.0268,4.58,1,267,1.0,707,8,CURRENT,0
C0013714,ACC000022,2,5,12016,0.0346,13.86,1,272,1.0,431,8,CURRENT,0
C0013714,ACC000025,3,5,21900,0.0137,24.42,1,285,1.0,396,8,CURRENT,0
C0013714,ACC000024,4,5,228,0.1228,19.54,1,270,1.0,602,8,SAVINGS,0
C0013714,ACC000026,4,5,14667,0.0182,15.56,1,286,1.0,1512,8,SAVINGS,0
C0013714,ACC000029,4,5,6705,0.0306,7.66,1,283,1.0,1482,8,SAVINGS,0
C0013714,ACC000023,5,5,21100,1.0,0.0,0,262,1.0,2053,8,SAVINGS,1
C0013715,ACC000505,1,3,302500,0.0334,13.34,1,20,0.9991,552,3,CURRENT,0
C0013715,ACC000503,2,3,292400,0.0068,1.55,1,21,0.9994,347,3,SAVINGS,0
C0013715,ACC000504,3,3,290400,1.0,0.0,0,19,0.9987,947,3,CURRENT,1
C0013716,ACC000034,1,3,3500,0.0286,5.02,1,310,1.0,1812,3,CURRENT,0
C0013716,ACC000035,2,3,2115,0.0071,12.33,1,317,1.0,873,3,SAVINGS,0
C0013716,ACC000033,2,3,1285,0.0,14.12,1,310,1.0,1438,3,SAVINGS,0
C0013716,ACC000035,3,3,5515,1.0,0.0,0,317,1.0,873,3,SAVINGS,1
C0013717,ACC000023,1,3,15500,0.0065,21.92,1,263,1.0,2053,8,SAVINGS,0
C0013717,ACC000025,2,3,15400,0.0325,7.22,1,286,1.0,396,8,CURRENT,0
C0013717,ACC000028,3,3,14900,1.0,0.0,0,268,1.0,707,8,CURRENT,1
C0013718,ACC000005,1,2,4600,0.0217,8.58,1,1286,1.0,1619,3,SAVINGS,0
C0013718,ACC000004,2,2,4500,1.0,0.0,0,1278,1.0,1654,3,SAVINGS,1
C0013719,ACC000155,1,3,19900,0.0302,23.64,1,65,1.0,1907,3,SAVINGS,0
C0013719,ACC000154,2,3,5953,0.0257,3.62,1,65,1.0,878,3,SAVINGS,0
C0013719,ACC000156,2,3,19147,0.0338,7.33,1,61,1.0,1173,3,SAVINGS,0
C0013719,ACC000156,3,3,37647,1.0,0.0,0,61,1.0,1173,3,SAVINGS,1
C0013720,ACC000807,1,3,91400,0.035,14.74,1,8,0.9392,903,5,CURRENT,0
C0013720,ACC000809,2,3,52124,0.0254,13.38,1,10,0.9698,1579,5,SAVINGS,0
C0013720,ACC000805,2,3,36076,0.0271,16.37,1,11,0.9787,274,5,SAVINGS,0
C0013720,ACC000808,3,3,85900,1.0,0.0,0,9,0.9571,1457,5,CURRENT,1
C0013721,ACC000002,1,3,5000,0.04,8.68,1,2853,1.0,1451,3,SAVINGS,0
C0013721,ACC000001,2,3,3720,0.0323,23.41,1,2864,1.0,870,3,SAVINGS,0
C0013721,ACC000003,2,3,4680,0.0171,6.25,1,2843,1.0,1227,3,SAVINGS,0
C0013721,ACC000003,3,3,9280,1.0,0.0,0,2843,1.0,1227,3,SAVINGS,1
C0013722,ACC000001,1,3,340500,0.0391,7.06,1,2865,1.0,870,3,SAVINGS,0
C0013722,ACC000002,2,3,327200,0.0058,11.73,1,2854,1.0,1451,3,SAVINGS,0
C0013722,ACC000003,3,3,325300,1.0,0.0,0,2844,1.0,1227,3,SAVINGS,1
C0013723,ACC000061,1,3,80900,0.0358,6.9,1,141,1.0,819,7,SAVINGS,0
C0013723,ACC000059,2,3,46819,0.0282,14.52,1,128,1.0,1396,7,SAVINGS,0
C0013723,ACC000057,2,3,31181,0.025,9.59,1,131,1.0,290,7,SAVINGS,0
C0013723,ACC000056,3,3,75900,1.0,0.0,0,117,1.0,1172,7,SAVINGS,1
C0013724,ACC000558,1,4,138500,0.0245,13.92,1,19,0.9987,735,4,SAVINGS,0
C0013724,ACC000556,2,4,135100,0.017,4.17,1,21,0.9994,64,4,SAVINGS,0
C0013724,ACC000555,3,4,58944,0.0126,24.95,1,20,0.9991,1198,4,SAVINGS,0
C0013724,ACC000557,3,4,73856,0.0075,7.84,1,20,0.9991,1267,4,SAVINGS,0
C0013724,ACC000558,4,4,270000,1.0,0.0,0,19,0.9987,735,4,SAVINGS,1
C0013725,ACC000019,1,2,66600,0.033,15.47,1,600,1.0,574,3,SAVINGS,0
C0013725,ACC000020,2,2,64400,1.0,0.0,0,609,1.0,1797,3,SAVINGS,1
C0013726,ACC000049,1,5,2000,0.05,7.37,1,126,1.0,438,9,SAVINGS,0
C0013726,ACC000042,2,5,1073,0.068,3.64,1,120,1.0,1566,9,CURRENT,0
C0013726,ACC000044,2,5,827,0.0326,21.43,1,139,1.0,1820,9,SAVINGS,0
C0013726,ACC000046,3,5,992,0.0,13.25,1,122,1.0,154,9,SAVINGS,0
C0013726,ACC000047,3,5,698,0.0,4.64,1,114,1.0,1425,9,CURRENT,0
C0013726,ACC000043,3,5,110,0.0909,1.16,1,121,1.0,1074,9,SAVINGS,0
C0013726,ACC000048,4,5,878,0.0,8.38,1,132,1.0,1052,9,SAVINGS,0
C0013726,ACC000045,4,5,922,0.0239,14.76,1,133,1.0,1153,9,SAVINGS,0
C0013726,ACC000041,5,5,1800,1.0,0.0,0,121,1.0,1619,9,SAVINGS,1
C0013727,ACC000121,1,4,274800,0.0277,9.81,1,74,1.0,1055,6,SAVINGS,0
C0013727,ACC000120,2,4,23061,0.0113,12.5,1,82,1.0,1743,6,CURRENT,0
C0013727,ACC000122,2,4,167501,0.0388,22.92,1,80,1.0,1219,6,SAVINGS,0
C0013727,ACC000118,2,4,76638,0.0357,13.3,1,77,1.0,2046,6,SAVINGS,0
C0013727,ACC000119,3,4,89032,0.0172,20.14,1,73,1.0,2197,6,CURRENT,0
C0013727,ACC000117,3,4,168668,0.0229,9.46,1,80,1.0,673,6,SAVINGS,0
C0013727,ACC000122,4,4,419801,1.0,0.0,0,80,1.0,1219,6,SAVINGS,1
C0013728,ACC000020,1,3,2220000,0.0282,1.72,1,610,1.0,1797,3,SAVINGS,0
C0013728,ACC000021,2,3,2157400,0.035,5.4,1,619,1.0,1756,3,SAVINGS,0
C0013728,ACC000019,3,3,2081800,1.0,0.0,0,601,1.0,574,3,SAVINGS,1
C0013729,ACC000016,1,3,87200,0.0356,20.36,1,329,1.0,1394,12,SAVINGS,0
