account_id,transaction_velocity_24h,unique_counterparties_7d,incoming_outgoing_ratio,avg_holding_time_minutes,ring_membership,prior_case_count,is_fraud_account
NACC008595,2.732,3,1.011,888.35,0,0,0
NACC008596,3.082,4,0.778,338.55,0,0,0
NACC008597,1.42,3,1.126,669.52,0,0,0
NACC008598,1.177,3,1.061,292.28,0,0,0
NACC008599,3.376,3,1.346,614.82,0,0,0
NACC008600,0.525,3,1.299,552.68,0,0,0
NACC008601,0.585,2,1.361,382.65,0,0,0
NACC008602,1.707,1,0.98,583.19,0,0,0
NACC008603,1.665,5,1.269,486.17,0,0,0
NACC008604,2.16,3,0.659,509.0,0,0,0
NACC008605,2.142,4,1.459,346.01,0,0,0
NACC008606,3.409,1,1.246,404.65,0,0,0
NACC008607,3.636,1,1.141,423.72,0,0,0
NACC008608,2.576,2,0.675,401.75,0,0,0
NACC008609,5.381,1,0.626,290.8,0,0,0
NACC008610,2.399,1,1.382,592.3,0,0,0
NACC008611,0.852,5,0.942,213.11,0,0,0
NACC008612,1.674,1,1.031,708.61,0,0,0
NACC008613,3.028,3,0.628,791.72,0,0,0
NACC008614,1.464,1,1.173,510.22,0,0,0
NACC008615,4.432,5,1.401,397.77,0,0,0
NACC008616,0.316,5,1.453,544.52,0,0,0
NACC008617,2.272,1,1.158,662.55,0,0,0
NACC008618,1.305,3,1.456,710.25,0,0,0
NACC008619,2.28,4,0.857,450.08,0,0,0
NACC008620,2.451,3,0.748,417.06,0,0,0
NACC008621,0.227,1,1.481,425.67,0,0,0
NACC008622,1.817,4,0.7,351.22,0,0,0
NACC008623,5.159,1,1.071,493.31,0,0,0
NACC008624,4.255,2,1.264,337.36,0,0,0
NACC008625,0.652,4,1.113,1158.58,0,0,0
NACC008626,1.922,2,0.785,271.58,0,0,0
NACC008627,2.774,4,1.305,551.66,0,0,0
NACC008628,4.677,3,1.278,817.59,0,0,0
NACC008629,2.43,2,0.865,758.48,0,0,0
NACC008630,2.237,2,1.466,549.43,0,0,0
NACC008631,3.064,4,0.635,608.32,0,0,0
NACC008632,0.273,2,1.222,229.93,0,0,0
NACC008633,0.548,2,1.088,209.67,0,0,0
NACC008634,6.612,3,0.964,770.35,0,0,0
NACC008635,1.946,4,1.245,416.44,0,0,0
NACC008636,1.253,4,0.66,298.46,0,0,0
NACC008637,1.4,5,1.288,342.92,0,0,0
NACC008638,1.333,5,1.302,592.45,0,0,0
NACC008639,1.263,1,1.373,720.28,0,0,0
NACC008640,0.997,2,1.192,544.44,0,0,0
NACC008641,1.041,4,1.185,475.86,0,0,0
NACC008642,1.122,1,0.949,591.16,0,0,0
NACC008643,0.31,4,1.071,774.31,0,0,0
NACC008644,1.36,5,1.226,232.91,0,0,0
NACC008645,1.562,1,1.286,705.53,0,0,0
NACC008646,1.713,1,1.046,807.8,0,0,0
NACC008647,3.322,4,0.6,457.04,0,0,0
NACC008648,1.067,4,1.46,336.23,0,0,0
NACC008649,2.672,4,1.343,83.1,0,0,0
NACC008650,1.561,3,0.804,382.93,0,0,0
NACC008651,2.713,4,1.156,292.65,0,0,0
NACC008652,2.374,2,1.217,538.08,0,0,0
NACC008653,2.698,2,1.015,623.59,0,0,0
NACC008654,7.186,5,1.415,456.98,0,0,0
NACC008655,2.149,1,0.686,408.55,0,0,0
NACC008656,1.942,3,1.405,292.23,0,0,0
NACC008657,1.647,1,0.612,683.15,0,0,0
NACC008658,5.053,1,1.07,549.39,0,0,0
NACC008659,1.545,2,0.612,456.67,0,0,0
NACC008660,2.024,5,1.447,735.58,0,0,0
NACC008661,0.811,1,1.232,177.96,0,0,0
NACC008662,3.362,4,0.714,236.68,0,0,0
NACC008663,0.481,5,1.191,295.92,0,0,0
NACC008664,1.421,5,1.39,287.63,0,0,0
NACC008665,0.824,3,1.272,269.47,0,0,0
NACC008666,1.43,5,0.654,194.35,0,0,0
NACC008667,1.041,1,1.245,562.39,0,0,0
NACC008668,0.755,4,1.234,611.56,0,0,0
NACC008669,5.08,3,1.117,685.17,0,0,0
NACC008670,1.933,5,0.723,212.82,0,0,0
NACC008671,0.092,4,0.695,627.53,0,0,0
NACC008672,2.071,5,0.874,461.25,0,0,0
NACC008673,2.703,5,0.911,568.28,0,0,0
NACC008674,10.85,3,0.949,392.68,0,0,0
NACC008675,4.946,4,0.871,265.97,0,0,0
NACC008676,0.7,3,1.206,489.64,0,0,0
NACC008677,3.559,3,0.724,295.16,0,0,0
NACC008678,3.096,1,0.937,213.14,0,0,0
NACC008679,1.043,4,0.902,396.35,0,0,0
NACC008680,3.372,4,0.949,230.64,0,0,0
NACC008681,1.475,1,1.165,415.67,0,0,0
NACC008682,1.864,5,1.166,200.96,0,0,0
NACC008683,3.913,3,1.065,295.46,0,0,0
NACC008684,1.223,5,0.724,284.62,0,0,0
NACC008685,3.57,4,1.253,537.32,0,0,0
NACC008686,0.402,2,0.661,555.55,0,0,0
NACC008687,3.437,4,0.654,716.04,0,0,0
NACC008688,1.74,4,0.611,371.66,0,0,0
NACC008689,2.043,1,0.763,619.41,0,0,0
NACC008690,1.975,5,1.289,242.18,0,0,0
NACC008691,0.42,4,1.281,797.48,0,0,0
NACC008692,3.512,5,1.426,322.67,0,0,0
NACC008693,0.47,3,0.617,306.38,0,0,0
NACC008694,1.244,4,1.439,466.88,0,0,0
NACC008695,1.837,2,1.153,266.54,0,0,0
NACC008696,2.124,2,0.97,281.1,0,0,0
NACC008697,3.495,1,0.808,830.64,0,0,0
NACC008698,0.737,4,1.093,352.99,0,0,0
NACC008699,4.479,5,1.153,685.24,0,0,0
NACC008700,1.003,2,0.747,422.49,0,0,0
NACC008701,1.638,5,1.323,490.11,0,0,0
NACC008702,6.706,3,0.956,275.43,0,0,0
NACC008703,2.218,3,1.156,188.63,0,0,0
NACC008704,1.806,4,1.012,515.85,0,0,0
NACC008705,3.368,2,0.812,523.74,0,0,0
NACC008706,2.718,1,1.034,484.48,0,0,0
NACC008707,1.386,3,0.942,479.31,0,0,0
NACC008708,1.992,5,1.091,267.47,0,0,0
NACC008709,3.439,2,0.6,249.56,0,0,0
NACC008710,1.85,3,1.425,822.09,0,0,0
NACC008711,4.454,3,1.008,414.0,0,0,0
NACC008712,1.272,5,0.608,629.82,0,0,0
NACC008713,4.464,2,1.325,575.16,0,0,0
NACC008714,0.175,3,0.883,507.36,0,0,0
NACC008715,3.935,3,1.441,385.15,0,0,0
NACC008716,0.681,1,0.735,367.4,0,0,0
NACC008717,1.582,3,1.136,470.2,0,0,0
NACC008718,1.564,4,0.789,283.0,0,0,0
NACC008719,2.241,2,0.751,731.89,0,0,0
NACC008720,2.614,3,0.922,278.79,0,0,0
NACC008721,1.154,3,1.375,883.33,0,0,0
NACC008722,0.646,2,1.454,837.6,0,0,0
NACC008723,1.666,2,0.981,381.02,0,0,0
NACC008724,3.021,2,1.033,574.35,0,0,0
NACC008725,7.105,2,1.094,712.2,0,0,0
NACC008726,2.92,2,1.426,212.63,0,0,0
NACC008727,2.333,3,1.31,360.79,0,0,0
NACC008728,2.139,3,0.859,390.06,0,0,0
NACC008729,5.452,1,1.407,572.37,0,0,0
NACC008730,1.997,1,1.422,510.85,0,0,0
NACC008731,2.963,2,0.757,374.28,0,0,0
NACC008732,0.553,2,1.323,140.7,0,0,0
NACC008733,1.572,4,1.299,844.57,0,0,0
NACC008734,3.316,1,1.084,146.23,0,0,0
NACC008735,1.723,5,1.227,205.88,0,0,0
NACC008736,0.465,3,0.626,840.98,0,0,0
NACC008737,2.284,4,0.828,638.37,0,0,0
NACC008738,0.97,1,1.397,443.13,0,0,0
NACC008739,5.732,3,1.499,491.19,0,0,0
NACC008740,3.16,2,0.641,571.88,0,0,0
NACC008741,1.148,4,1.131,581.69,0,0,0
NACC008742,1.578,3,1.255,954.65,0,0,0
NACC008743,1.27,5,1.246,491.16,0,0,0
NACC008744,1.766,2,0.811,822.97,0,0,0
NACC008745,0.569,2,0.661,656.07,0,0,0
NACC008746,1.588,5,1.398,378.09,0,0,0
NACC008747,2.113,4,1.009,134.78,0,0,0
NACC008748,0.32,4,1.199,139.17,0,0,0
NACC008749,4.995,4,1.05,354.99,0,0,0
NACC008750,0.301,4,1.321,626.44,0,0,0
NACC008751,2.716,3,1.335,600.61,0,0,0
NACC008752,1.359,3,0.603,181.45,0,0,0
NACC008753,2.381,3,0.823,496.77,0,0,0
NACC008754,1.066,1,0.705,437.69,0,0,0
NACC008755,3.281,1,1.194,181.39,0,0,0
NACC008756,3.456,3,1.218,669.96,0,0,0
NACC008757,0.827,5,0.714,152.05,0,0,0
NACC008758,2.681,5,0.719,477.76,0,0,0
NACC008759,1.416,2,0.728,278.7,0,0,0
NACC008760,3.329,2,1.464,698.57,0,0,0
NACC008761,3.997,2,0.664,546.18,0,0,0
NACC008762,1.113,2,0.819,148.57,0,0,0
NACC008763,1.291,5,1.074,770.22,0,0,0
NACC008764,0.232,4,0.94,286.42,0,0,0
NACC008765,0.968,5,0.906,406.65,0,0,0
NACC008766,1.428,2,1.258,435.59,0,0,0
NACC008767,0.526,1,0.671,701.64,0,0,0
NACC008768,5.445,5,0.759,460.43,0,0,0
NACC008769,1.813,1,0.978,443.91,0,0,0
NACC008770,1.045,2,0.876,261.87,0,0,0
NACC008771,2.838,2,1.296,356.94,0,0,0
NACC008772,1.336,2,0.869,429.14,0,0,0
NACC008773,1.794,5,1.113,550.68,0,0,0
NACC008774,1.293,1,1.158,431.02,0,0,0
NACC008775,0.584,2,1.47,579.52,0,0,0
NACC008776,0.866,3,1.245,413.66,0,0,0
NACC008777,3.142,2,1.024,299.39,0,0,0
NACC008778,4.142,5,1.053,116.16,0,0,0
NACC008779,1.311,4,1.18,672.52,0,0,0
NACC008780,0.271,1,0.651,226.9,0,0,0
NACC008781,4.496,4,1.174,689.17,0,0,0
NACC008782,6.326,4,1.126,416.26,0,0,0
NACC008783,1.418,1,0.611,622.13,0,0,0
NACC008784,0.983,2,1.225,361.41,0,0,0
NACC008785,2.489,1,1.175,583.78,0,0,0
NACC008786,3.527,2,1.26,215.92,0,0,0
NACC008787,2.284,5,0.688,328.77,0,0,0
NACC008788,3.921,4,1.403,688.95,0,0,0
NACC008789,1.149,1,1.408,274.29,0,0,0
NACC008790,1.708,4,1.2,227.61,0,0,0
NACC008791,3.226,1,0.887,523.93,0,0,0
NACC008792,1.557,2,1.401,539.94,0,0,0
NACC008793,2.752,1,1.336,92.97,0,0,0
NACC008794,5.431,1,1.049,567.74,0,0,0
NACC008795,3.187,4,1.019,351.29,0,0,0
NACC008796,2.631,1,1.117,323.44,0,0,0
NACC008797,0.596,3,1.016,151.91,0,0,0
NACC008798,1.807,2,1.047,240.4,0,0,0
NACC008799,1.654,4,1.055,216.54,0,0,0
NACC008800,2.336,3,0.633,863.33,0,0,0
NACC008801,1.948,3,0.922,573.44,0,0,0
NACC008802,2.983,3,1.282,236.6,0,0,0
NACC008803,1.07,4,1.345,836.86,0,0,0
NACC008804,1.114,1,1.363,625.92,0,0,0
NACC008805,1.595,3,1.393,980.13,0,0,0
NACC008806,1.884,5,0.638,469.33,0,0,0
NACC008807,2.681,1,1.272,346.08,0,0,0
NACC008808,3.02,4,1.383,454.08,0,0,0
NACC008809,2.669,1,0.788,712.5,0,0,0
NACC008810,3.354,4,1.432,475.85,0,0,0
NACC008811,9.076,5,1.208,328.08,0,0,0
NACC008812,0.117,1,1.462,323.61,0,0,0
NACC008813,1.063,3,1.15,354.98,0,0,0
NACC008814,0.1,2,1.185,111.93,0,0,0
NACC008815,3.04,1,0.954,414.31,0,0,0
NACC008816,2.295,1,1.496,579.02,0,0,0
NACC008817,2.356,5,0.807,565.29,0,0,0
NACC008818,3.682,1,0.789,271.38,0,0,0
NACC008819,5.999,1,0.827,209.22,0,0,0
NACC008820,4.086,5,0.881,514.44,0,0,0
NACC008821,2.947,3,1.421,180.06,0,0,0
NACC008822,1.675,1,0.758,425.62,0,0,0
NACC008823,0.318,4,1.371,369.52,0,0,0
NACC008824,2.253,5,1.485,462.59,0,0,0
NACC008825,5.295,4,0.806,668.0,0,0,0
NACC008826,1.361,5,1.192,607.82,0,0,0
NACC008827,2.142,4,0.703,236.58,0,0,0
NACC008828,2.893,4,1.174,304.74,0,0,0
NACC008829,4.615,2,0.606,426.48,0,0,0
NACC008830,0.979,5,0.808,67.76,0,0,0
NACC008831,2.219,5,1.332,282.72,0,0,0
NACC008832,2.726,2,1.349,572.58,0,0,0
NACC008833,0.341,5,0.626,545.6,0,0,0
NACC008834,0.574,2,0.934,366.27,0,0,0
NACC008835,2.892,4,1.19,1028.62,0,0,0
NACC008836,1.06,2,0.624,365.66,0,0,0
NACC008837,4.215,5,0.789,625.34,0,0,0
NACC008838,3.598,3,1.283,185.52,0,0,0
NACC008839,3.807,2,0.886,226.19,0,0,0
NACC008840,2.944,3,0.647,595.54,0,0,0
NACC008841,3.2,3,1.473,240.97,0,0,0
NACC008842,3.786,4,1.039,1017.18,0,0,0
NACC008843,4.026,2,1.354,336.43,0,0,0
NACC008844,1.819,1,0.849,395.04,0,0,0
NACC008845,5.112,3,1.116,668.72,0,0,0
NACC008846,1.735,5,1.438,364.66,0,0,0
NACC008847,0.215,1,1.455,315.76,0,0,0
NACC008848,1.982,4,1.345,400.71,0,0,0
NACC008849,3.062,4,1.434,787.86,0,0,0
NACC008850,0.855,3,0.834,372.39,0,0,0
NACC008851,1.16,2,0.812,217.26,0,0,0
NACC008852,1.28,3,1.485,289.58,0,0,0
NACC008853,2.576,2,0.609,629.27,0,0,0
NACC008854,1.071,2,0.785,597.31,0,0,0
NACC008855,1.048,4,1.41,1205.1,0,0,0
NACC008856,3.579,4,0.654,545.54,0,0,0
NACC008857,4.736,2,1.446,342.56,0,0,0
NACC008858,3.125,1,1.012,739.35,0,0,0
NACC008859,2.288,4,1.438,947.37,0,0,0
NACC008860,8.095,2,1.0,228.17,0,0,0
NACC008861,2.164,2,1.396,759.04,0,0,0
NACC008862,1.243,1,0.804,640.52,0,0,0
NACC008863,1.02,1,1.266,462.71,0,0,0
NACC008864,2.707,5,1.138,417.46,0,0,0
NACC008865,0.68,2,0.853,158.59,0,0,0
NACC008866,2.573,1,0.997,193.49,0,0,0
NACC008867,0.269,5,0.961,482.36,0,0,0
NACC008868,2.19,2,1.362,383.04,0,0,0
NACC008869,4.558,2,1.252,412.15,0,0,0
NACC008870,1.759,5,1.292,260.6,0,0,0
NACC008871,0.246,2,1.293,458.98,0,0,0
NACC008872,5.151,1,0.654,269.91,0,0,0
NACC008873,1.324,5,1.132,534.52,0,0,0
NACC008874,1.519,1,0.73,320.8,0,0,0
NACC008875,4.803,4,1.299,299.84,0,0,0
NACC008876,1.446,2,1.021,155.72,0,0,0
NACC008877,0.717,2,1.177,652.09,0,0,0
NACC008878,1.335,5,1.266,288.56,0,0,0
NACC008879,1.191,2,0.6,242.88,0,0,0
NACC008880,0.951,1,0.662,814.68,0,0,0
NACC008881,3.049,3,0.732,646.93,0,0,0
NACC008882,1.044,4,1.293,666.84,0,0,0
NACC008883,5.173,4,0.912,301.98,0,0,0
NACC008884,2.456,3,1.29,375.32,0,0,0
NACC008885,1.928,1,0.982,978.7,0,0,0
NACC008886,0.548,1,1.006,333.66,0,0,0
NACC008887,1.891,1,1.35,415.49,0,0,0
NACC008888,1.886,3,0.708,366.65,0,0,0
NACC008889,1.562,4,0.61,448.31,0,0,0
NACC008890,3.364,4,0.728,501.81,0,0,0
NACC008891,1.04,5,1.323,489.44,0,0,0
NACC008892,2.59,5,1.081,270.76,0,0,0
NACC008893,3.095,1,0.858,76.83,0,0,0
NACC008894,2.378,1,1.322,196.65,0,0,0
NACC008895,5.169,2,1.409,381.81,0,0,0
NACC008896,2.199,5,1.121,372.82,0,0,0
NACC008897,2.866,3,0.762,516.3,0,0,0
NACC008898,0.196,2,1.045,519.99,0,0,0
NACC008899,2.039,3,0.749,1105.84,0,0,0
NACC008900,5.902,2,0.896,569.55,0,0,0
NACC008901,0.516,2,0.913,620.0,0,0,0
NACC008902,1.463,1,1.36,621.51,0,0,0
NACC008903,1.572,5,1.096,561.65,0,0,0
NACC008904,2.905,5,0.84,439.92,0,0,0
NACC008905,2.633,5,1.25,833.19,0,0,0
NACC008906,2.546,1,1.327,1249.4,0,0,0
NACC008907,2.913,5,0.997,580.51,0,0,0
NACC008908,2.46,3,0.942,457.99,0,0,0
NACC008909,5.166,1,0.95,357.12,0,0,0
NACC008910,2.994,5,1.197,464.66,0,0,0
NACC008911,1.7,3,0.933,279.16,0,0,0
NACC008912,1.82,5,1.045,230.25,0,0,0
NACC008913,6.33,1,1.198,421.16,0,0,0
NACC008914,9.365,1,1.136,181.95,0,0,0
NACC008915,2.809,3,0.655,295.36,0,0,0
NACC008916,0.572,1,0.858,455.32,0,0,0
NACC008917,1.015,4,0.708,524.33,0,0,0
NACC008918,3.32,5,1.362,1231.35,0,0,0
NACC008919,0.97,5,0.631,306.95,0,0,0
NACC008920,2.617,5,0.841,414.79,0,0,0
NACC008921,1.886,1,0.617,371.84,0,0,0
NACC008922,2.163,3,0.829,739.65,0,0,0
NACC008923,7.522,3,1.387,521.38,0,0,0
NACC008924,2.871,4,0.787,822.22,0,0,0
NACC008925,1.379,2,0.832,658.37,0,0,0
NACC008926,4.479,3,1.069,538.93,0,0,0
NACC008927,1.642,3,1.156,211.92,0,0,0
NACC008928,3.806,2,1.291,665.31,0,0,0
NACC008929,0.96,4,1.01,1258.09,0,0,0
NACC008930,2.391,3,1.402,189.53,0,0,0
NACC008931,4.927,2,0.923,424.96,0,0,0
NACC008932,2.012,3,0.927,402.56,0,0,0
NACC008933,4.031,5,1.386,261.74,0,0,0
NACC008934,1.366,3,1.001,367.44,0,0,0
NACC008935,1.214,5,0.689,199.9,0,0,0
NACC008936,2.058,4,1.346,488.51,0,0,0
NACC008937,1.54,2,1.381,318.77,0,0,0
NACC008938,0.43,4,1.383,500.53,0,0,0
NACC008939,0.939,5,0.942,902.33,0,0,0
NACC008940,4.268,3,1.032,610.86,0,0,0
NACC008941,3.492,2,0.801,477.23,0,0,0
NACC008942,5.957,4,1.111,676.11,0,0,0
NACC008943,3.416,1,1.188,300.54,0,0,0
NACC008944,1.723,5,1.139,453.65,0,0,0
NACC008945,2.332,4,1.132,344.57,0,0,0
NACC008946,1.285,1,0.762,257.52,0,0,0
NACC008947,0.85,4,0.621,735.85,0,0,0
NACC008948,2.5,3,1.036,127.52,0,0,0
NACC008949,1.534,3,0.897,155.16,0,0,0
NACC008950,1.881,3,0.864,1078.07,0,0,0
NACC008951,2.305,5,1.09,547.24,0,0,0
NACC008952,2.289,4,0.613,658.25,0,0,0
NACC008953,4.266,1,1.275,286.29,0,0,0
NACC008954,3.105,1,1.264,525.32,0,0,0
NACC008955,1.215,5,1.005,630.67,0,0,0
NACC008956,2.564,1,1.125,899.59,0,0,0
NACC008957,4.53,1,0.949,602.85,0,0,0
NACC008958,0.407,1,0.652,504.27,0,0,0
NACC008959,3.272,1,0.944,675.02,0,0,0
NACC008960,3.407,3,0.623,71.56,0,0,0
NACC008961,0.665,1,0.615,713.0,0,0,0
NACC008962,8.847,4,1.08,352.43,0,0,0
NACC008963,1.538,2,1.16,365.4,0,0,0
NACC008964,1.522,3,0.776,244.56,0,0,0
NACC008965,0.348,3,1.301,1048.93,0,0,0
NACC008966,4.199,1,0.63,1136.81,0,0,0
NACC008967,0.201,3,1.382,263.92,0,0,0
NACC008968,4.321,3,0.661,655.91,0,0,0
NACC008969,9.931,5,1.192,183.35,0,0,0
NACC008970,1.031,3,0.859,308.53,0,0,0
NACC008971,2.982,3,0.742,615.41,0,0,0
NACC008972,1.236,2,0.608,281.23,0,0,0
NACC008973,6.376,5,1.073,252.76,0,0,0
NACC008974,0.625,3,0.678,425.74,0,0,0
NACC008975,1.862,3,1.04,282.9,0,0,0
NACC008976,5.356,5,0.635,620.95,0,0,0
NACC008977,1.029,2,0.951,103.61,0,0,0
NACC008978,5.654,2,1.128,349.79,0,0,0
NACC008979,6.038,5,1.355,309.08,0,0,0
NACC008980,3.921,1,1.453,901.02,0,0,0
NACC008981,4.306,4,0.693,443.58,0,0,0
NACC008982,2.145,1,1.072,306.59,0,0,0
NACC008983,2.215,3,1.375,422.3,0,0,0
NACC008984,2.188,4,1.167,372.54,0,0,0
NACC008985,1.8,5,1.333,578.03,0,0,0
NACC008986,3.769,4,1.285,783.55,0,0,0
NACC008987,3.304,1,0.803,455.7,0,0,0
NACC008988,0.94,2,1.204,1183.82,0,0,0
NACC008989,1.909,5,1.381,965.6,0,0,0
NACC008990,4.104,4,1.176,1271.49,0,0,0
NACC008991,2.393,1,0.846,363.25,0,0,0
NACC008992,0.447,4,1.111,616.35,0,0,0
NACC008993,3.006,2,1.141,318.3,0,0,0
NACC008994,1.453,5,0.847,221.95,0,0,0
NACC008995,1.419,3,0.607,1052.94,0,0,0
NACC008996,3.944,3,1.066,321.14,0,0,0
NACC008997,0.927,4,1.238,228.68,0,0,0
NACC008998,0.411,4,1.089,534.34,0,0,0
NACC008999,1.576,1,1.432,323.39,0,0,0
NACC009000,1.54,1,1.0,548.83,0,0,0
NACC009001,1.153,3,1.049,703.23,0,0,0
NACC009002,0.359,3,1.489,565.04,0,0,0
NACC009003,3.922,2,0.643,709.3,0,0,0
NACC009004,4.163,1,1.458,719.12,0,0,0
NACC009005,1.099,3,1.174,224.62,0,0,0
NACC009006,1.104,5,1.276,290.13,0,0,0
NACC009007,0.58,3,0.792,458.14,0,0,0
NACC009008,5.112,5,1.397,358.13,0,0,0
NACC009009,2.554,3,1.472,482.77,0,0,0
NACC009010,3.376,2,0.681,425.12,0,0,0
NACC009011,1.895,4,1.357,363.5,0,0,0
NACC009012,2.004,3,0.892,440.67,0,0,0
NACC009013,3.893,1,1.053,571.6,0,0,0
NACC009014,2.218,5,1.392,600.93,0,0,0
NACC009015,3.018,5,1.128,427.35,0,0,0
NACC009016,2.542,4,1.365,275.36,0,0,0
NACC009017,3.831,5,0.727,183.07,0,0,0
NACC009018,3.025,4,1.078,621.01,0,0,0
NACC009019,1.382,1,1.436,486.44,0,0,0
NACC009020,2.674,4,0.732,843.68,0,0,0
NACC009021,3.092,5,1.123,289.33,0,0,0
NACC009022,0.198,4,0.654,373.11,0,0,0
NACC009023,1.15,5,1.119,107.77,0,0,0
NACC009024,0.316,1,1.003,233.73,0,0,0
NACC009025,1.98,2,1.145,260.77,0,0,0
NACC009026,2.393,3,1.03,174.9,0,0,0
NACC009027,1.209,2,1.461,867.01,0,0,0
NACC009028,4.535,5,1.354,455.11,0,0,0
NACC009029,1.289,2,0.936,478.95,0,0,0
NACC009030,1.353,5,1.081,544.36,0,0,0
NACC009031,4.474,2,1.482,245.64,0,0,0
NACC009032,5.42,3,1.458,160.39,0,0,0
NACC009033,3.425,5,1.217,359.95,0,0,0
NACC009034,4.162,3,1.233,671.66,0,0,0
NACC009035,4.774,3,0.871,394.78,0,0,0
NACC009036,7.02,2,1.113,312.35,0,0,0
NACC009037,1.449,4,0.984,1033.35,0,0,0
NACC009038,1.366,2,0.679,170.6,0,0,0
NACC009039,0.671,3,1.186,146.4,0,0,0
NACC009040,0.909,1,1.085,925.53,0,0,0
NACC009041,2.689,5,1.123,508.73,0,0,0
NACC009042,1.895,2,0.877,163.64,0,0,0
NACC009043,1.954,3,0.934,440.31,0,0,0
NACC009044,0.743,2,0.892,183.38,0,0,0
NACC009045,0.643,5,0.893,373.59,0,0,0
NACC009046,3.866,2,1.003,843.43,0,0,0
NACC009047,4.783,4,1.189,1187.53,0,0,0
NACC009048,0.835,4,1.16,389.59,0,0,0
NACC009049,0.696,4,0.837,717.69,0,0,0
NACC009050,1.007,3,0.948,154.98,0,0,0
NACC009051,0.248,1,1.305,496.32,0,0,0
NACC009052,4.156,4,0.81,391.11,0,0,0
NACC009053,1.575,3,1.24,467.45,0,0,0
NACC009054,2.464,3,0.6,875.31,0,0,0
NACC009055,2.336,1,0.652,913.89,0,0,0
NACC009056,7.062,5,1.232,176.64,0,0,0
NACC009057,3.211,3,1.258,639.53,0,0,0
NACC009058,0.589,4,0.717,802.47,0,0,0
NACC009059,1.721,2,1.227,306.51,0,0,0
NACC009060,2.897,5,1.006,345.44,0,0,0
NACC009061,0.668,3,1.242,470.92,0,0,0
NACC009062,1.876,1,0.874,698.01,0,0,0
NACC009063,5.097,4,0.769,200.32,0,0,0
NACC009064,2.133,3,1.29,324.88,0,0,0
NACC009065,2.467,3,0.677,172.63,0,0,0
NACC009066,0.58,4,0.734,534.01,0,0,0
NACC009067,3.341,2,1.324,712.94,0,0,0
NACC009068,0.709,2,0.813,173.5,0,0,0
NACC009069,1.579,3,0.632,755.16,0,0,0
NACC009070,0.357,3,1.16,138.5,0,0,0
NACC009071,3.292,4,1.122,368.37,0,0,0
NACC009072,2.593,4,0.9,117.82,0,0,0
NACC009073,3.588,2,1.492,471.33,0,0,0
NACC009074,4.873,5,1.381,382.28,0,0,0
NACC009075,4.219,2,0.965,378.49,0,0,0
NACC009076,2.357,3,1.415,456.2,0,0,0
NACC009077,0.204,2,1.271,1062.64,0,0,0
NACC009078,2.377,1,0.991,539.56,0,0,0
NACC009079,2.525,1,0.637,153.37,0,0,0
NACC009080,3.152,5,1.343,193.36,0,0,0
NACC009081,2.093,1,0.808,653.47,0,0,0
NACC009082,1.844,4,1.317,303.18,0,0,0
NACC009083,3.722,4,1.153,372.35,0,0,0
NACC009084,2.295,5,1.257,609.41,0,0,0
NACC009085,0.545,1,1.295,376.27,0,0,0
NACC009086,2.284,1,0.613,116.14,0,0,0
NACC009087,2.411,3,0.96,887.33,0,0,0
NACC009088,2.973,3,0.844,423.85,0,0,0
NACC009089,0.683,3,1.492,165.75,0,0,0
NACC009090,0.871,5,1.186,282.04,0,0,0
NACC009091,4.212,5,0.901,203.13,0,0,0
NACC009092,1.566,3,1.443,443.84,0,0,0
NACC009093,1.409,3,1.341,346.35,0,0,0
NACC009094,2.175,1,0.647,458.38,0,0,0
NACC009095,0.517,1,0.727,791.16,0,0,0
NACC009096,1.147,2,1.418,495.94,0,0,0
NACC009097,1.432,4,0.692,510.29,0,0,0
NACC009098,2.062,3,1.095,419.25,0,0,0
NACC009099,1.469,2,1.245,521.89,0,0,0
NACC009100,0.306,4,0.851,651.93,0,0,0
NACC009101,0.333,4,1.188,251.73,0,0,0
NACC009102,6.142,3,1.48,376.75,0,0,0
NACC009103,4.008,4,1.064,358.55,0,0,0
NACC009104,3.737,1,0.719,196.8,0,0,0
NACC009105,3.103,4,1.194,168.24,0,0,0
NACC009106,2.201,4,1.35,700.19,0,0,0
NACC009107,0.631,5,0.633,449.38,0,0,0
NACC009108,4.159,3,1.019,520.95,0,0,0
NACC009109,0.627,1,1.14,313.74,0,0,0
NACC009110,0.6,2,1.195,524.12,0,0,0
NACC009111,3.026,5,1.146,352.89,0,0,0
NACC009112,1.573,5,1.423,355.83,0,0,0
NACC009113,0.223,1,0.618,576.91,0,0,0
NACC009114,0.923,4,1.107,565.8,0,0,0
NACC009115,3.04,4,0.891,605.71,0,0,0
NACC009116,1.045,2,1.431,200.55,0,0,0
NACC009117,1.529,5,0.885,533.51,0,0,0
NACC009118,1.21,4,1.284,275.51,0,0,0
NACC009119,2.664,2,0.724,650.75,0,0,0
NACC009120,0.798,2,0.97,271.54,0,0,0
NACC009121,4.297,1,0.679,213.04,0,0,0
NACC009122,1.413,3,1.205,696.0,0,0,0
NACC009123,1.828,1,1.09,822.31,0,0,0
NACC009124,2.168,3,0.702,596.73,0,0,0
NACC009125,1.099,4,0.942,469.71,0,0,0
NACC009126,1.397,5,0.98,545.84,0,0,0
NACC009127,2.188,5,0.989,380.89,0,0,0
NACC009128,6.422,1,1.302,239.03,0,0,0
NACC009129,2.853,1,1.239,610.98,0,0,0
