complaint_id,victim_id,fraud_type,amount,state,city,destination_account,bank,complaint_timestamp,free_text_description,ring_id
C0017520,V0017520,Fraud,560200.0,Tamil Nadu,Chennai,ACC000046,Bank_E,2026-01-03T14:05:00.172590,Victim reported suspected fraud fraud of INR 560200 from Chennai. Transaction details and beneficiary account were provided.,R0009
C0017521,V0017521,Fraud,191500.0,Telangana,Hyderabad,ACC000005,Bank_D,2026-01-03T14:05:09.013749,Victim reported suspected fraud fraud of INR 191500 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0017522,V0017522,Fraud,17500.0,Telangana,Hyderabad,ACC001846,Bank_E,2026-01-03T14:05:09.310906,Victim reported suspected fraud fraud of INR 17500 from Hyderabad. Transaction details and beneficiary account were provided.,R0381
C0017523,V0017523,Fraud,13400.0,Bihar,Patna,ACC000064,Bank_B,2026-01-03T14:05:32.642102,Victim reported suspected fraud fraud of INR 13400 from Patna. Transaction details and beneficiary account were provided.,R0012
C0017524,V0017524,Fraud,1000.0,Telangana,Hyderabad,ACC000253,Bank_B,2026-01-03T14:05:52.870595,Victim reported suspected fraud fraud of INR 1000 from Hyderabad. Transaction details and beneficiary account were provided.,R0043
C0017525,V0017525,Cheating,27200.0,Odisha,Mumbai,ACC000011,Bank_A,2026-01-03T14:06:23.684885,Victim reported suspected cheating fraud of INR 27200 from Mumbai. Transaction details and beneficiary account were provided.,R0003
C0017526,V0017526,Fraud,130800.0,Bihar,Patna,ACC000003,Bank_C,2026-01-03T14:06:26.499484,Victim reported suspected fraud fraud of INR 130800 from Patna. Transaction details and beneficiary account were provided.,R0001
C0017527,V0017527,Cheating,312500.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-03T14:06:26.789262,Victim reported suspected cheating fraud of INR 312500 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017528,V0017528,Cheating,198700.0,Maharashtra,Mumbai,ACC000180,Bank_E,2026-01-03T14:06:58.600275,Victim reported suspected cheating fraud of INR 198700 from Mumbai. Transaction details and beneficiary account were provided.,R0032
C0017529,V0017529,Fraud,115500.0,Tamil Nadu,Chennai,ACC000003,Bank_C,2026-01-03T14:06:59.261606,Victim reported suspected fraud fraud of INR 115500 from Chennai. Transaction details and beneficiary account were provided.,R0001
C0017530,V0017530,Fraud,3200.0,Telangana,Hyderabad,ACC000005,Bank_D,2026-01-03T14:06:59.306746,Victim reported suspected fraud fraud of INR 3200 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0017531,V0017531,Cheating,3200.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-03T14:07:07.055061,Victim reported suspected cheating fraud of INR 3200 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017532,V0017532,Cheating,213400.0,Odisha,Jaipur,ACC000006,Bank_D,2026-01-03T14:07:10.794362,Victim reported suspected cheating fraud of INR 213400 from Jaipur. Transaction details and beneficiary account were provided.,R0002
C0017533,V0017533,Fraud,44700.0,Maharashtra,Mumbai,ACC000013,Bank_A,2026-01-03T14:07:12.614097,Victim reported suspected fraud fraud of INR 44700 from Mumbai. Transaction details and beneficiary account were provided.,R0003
C0017534,V0017534,Fraud,513800.0,Telangana,Hyderabad,ACC000001,Bank_C,2026-01-03T14:07:21.334474,Victim reported suspected fraud fraud of INR 513800 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017535,V0017535,Cheating,41800.0,Telangana,Hyderabad,ACC000006,Bank_D,2026-01-03T14:07:22.740221,Victim reported suspected cheating fraud of INR 41800 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0017536,V0017536,Cheating,346100.0,Telangana,Hyderabad,ACC000007,Bank_C,2026-01-03T14:07:23.567123,Victim reported suspected cheating fraud of INR 346100 from Hyderabad. Transaction details and beneficiary account were provided.,R0003
C0017537,V0017537,Fraud,170300.0,Tamil Nadu,Chennai,ACC000020,Bank_D,2026-01-03T14:07:25.559610,Victim reported suspected fraud fraud of INR 170300 from Chennai. Transaction details and beneficiary account were provided.,R0004
C0017538,V0017538,Fraud,2220000.0,Telangana,Hyderabad,ACC000315,Bank_C,2026-01-03T14:07:28.729298,Victim reported suspected fraud fraud of INR 2220000 from Hyderabad. Transaction details and beneficiary account were provided.,R0058
C0017539,V0017539,Cyber Blackmailing,20600.0,Telangana,Hyderabad,ACC000030,Bank_B,2026-01-03T14:07:33.291101,Victim reported suspected cyber blackmailing fraud of INR 20600 from Hyderabad. Transaction details and beneficiary account were provided.,R0006
C0017540,V0017540,Fraud,31400.0,Telangana,Hyderabad,ACC001749,Bank_B,2026-01-03T14:07:33.815913,Victim reported suspected fraud fraud of INR 31400 from Hyderabad. Transaction details and beneficiary account were provided.,R0359
C0017541,V0017541,Fraud,17600.0,Andhra Pradesh,Hyderabad,ACC000001,Bank_C,2026-01-03T14:07:43.302729,Victim reported suspected fraud fraud of INR 17600 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017542,V0017542,Cheating,20900.0,Bihar,Patna,ACC000054,Bank_C,2026-01-03T14:08:17.049570,Victim reported suspected cheating fraud of INR 20900 from Patna. Transaction details and beneficiary account were provided.,R0010
C0017543,V0017543,Fraud,18600.0,Telangana,Hyderabad,ACC001118,Bank_C,2026-01-03T14:08:24.136087,Victim reported suspected fraud fraud of INR 18600 from Hyderabad. Transaction details and beneficiary account were provided.,R0235
C0017544,V0017544,Cheating,3400.0,Maharashtra,Mumbai,ACC000144,Bank_A,2026-01-03T14:08:49.085734,Victim reported suspected cheating fraud of INR 3400 from Mumbai. Transaction details and beneficiary account were provided.,R0023
C0017545,V0017545,Fraud,105500.0,Uttar Pradesh,Lucknow,ACC000006,Bank_D,2026-01-03T14:08:56.953753,Victim reported suspected fraud fraud of INR 105500 from Lucknow. Transaction details and beneficiary account were provided.,R0002
C0017546,V0017546,Fraud,11200.0,Telangana,Hyderabad,ACC000033,Bank_B,2026-01-03T14:09:00.154963,Victim reported suspected fraud fraud of INR 11200 from Hyderabad. Transaction details and beneficiary account were provided.,R0007
C0017547,V0017547,Fraud,4200.0,Telangana,Hyderabad,ACC000047,Bank_D,2026-01-03T14:09:41.478587,Victim reported suspected fraud fraud of INR 4200 from Hyderabad. Transaction details and beneficiary account were provided.,R0009
C0017548,V0017548,Cheating,33400.0,Telangana,Hyderabad,ACC000032,Bank_B,2026-01-03T14:09:41.544757,Victim reported suspected cheating fraud of INR 33400 from Hyderabad. Transaction details and beneficiary account were provided.,R0006
C0017549,V0017549,Cheating,97400.0,Maharashtra,Mumbai,ACC000576,Bank_D,2026-01-03T14:09:44.042457,Victim reported suspected cheating fraud of INR 97400 from Mumbai. Transaction details and beneficiary account were provided.,R0113
C0017550,V0017550,Fraud,246700.0,Telangana,Hyderabad,ACC000209,Bank_E,2026-01-03T14:09:48.082124,Victim reported suspected fraud fraud of INR 246700 from Hyderabad. Transaction details and beneficiary account were provided.,R0035
C0017551,V0017551,Fraud,34500.0,Odisha,Bengaluru,ACC000033,Bank_B,2026-01-03T14:09:49.803956,Victim reported suspected fraud fraud of INR 34500 from Bengaluru. Transaction details and beneficiary account were provided.,R0007
C0017552,V0017552,Fraud,21700.0,Odisha,Delhi,ACC001016,Bank_E,2026-01-03T14:09:50.251726,Victim reported suspected fraud fraud of INR 21700 from Delhi. Transaction details and beneficiary account were provided.,R0211
C0017553,V0017553,Cheating,265800.0,Bihar,Patna,ACC000216,Bank_A,2026-01-03T14:09:56.268267,Victim reported suspected cheating fraud of INR 265800 from Patna. Transaction details and beneficiary account were provided.,R0036
C0017554,V0017554,Cheating,311500.0,Telangana,Hyderabad,ACC000019,Bank_B,2026-01-03T14:10:22.255986,Victim reported suspected cheating fraud of INR 311500 from Hyderabad. Transaction details and beneficiary account were provided.,R0004
C0017555,V0017555,Fraud,3100.0,Odisha,Bengaluru,ACC000138,Bank_D,2026-01-03T14:10:36.085951,Victim reported suspected fraud fraud of INR 3100 from Bengaluru. Transaction details and beneficiary account were provided.,R0022
C0017556,V0017556,Fraud,18400.0,Maharashtra,Mumbai,ACC000136,Bank_A,2026-01-03T14:10:55.328168,Victim reported suspected fraud fraud of INR 18400 from Mumbai. Transaction details and beneficiary account were provided.,R0021
C0017557,V0017557,Cheating,578100.0,Telangana,Hyderabad,ACC000963,Bank_A,2026-01-03T14:11:13.703512,Victim reported suspected cheating fraud of INR 578100 from Hyderabad. Transaction details and beneficiary account were provided.,R0200
C0017558,V0017558,Fraud,131700.0,Telangana,Hyderabad,ACC000167,Bank_D,2026-01-03T14:11:28.631150,Victim reported suspected fraud fraud of INR 131700 from Hyderabad. Transaction details and beneficiary account were provided.,R0029
C0017559,V0017559,Fraud,94400.0,Telangana,Hyderabad,ACC000269,Bank_D,2026-01-03T14:11:32.720284,Victim reported suspected fraud fraud of INR 94400 from Hyderabad. Transaction details and beneficiary account were provided.,R0048
C0017560,V0017560,Cheating,6100.0,Telangana,Hyderabad,ACC000023,Bank_E,2026-01-03T14:12:18.928438,Victim reported suspected cheating fraud of INR 6100 from Hyderabad. Transaction details and beneficiary account were provided.,R0005
C0017561,V0017561,Fraud,1378100.0,Maharashtra,Mumbai,ACC000059,Bank_E,2026-01-03T14:12:24.985874,Victim reported suspected fraud fraud of INR 1378100 from Mumbai. Transaction details and beneficiary account were provided.,R0011
C0017562,V0017562,Fraud,24400.0,Telangana,Hyderabad,ACC000064,Bank_B,2026-01-03T14:12:39.227651,Victim reported suspected fraud fraud of INR 24400 from Hyderabad. Transaction details and beneficiary account were provided.,R0012
C0017563,V0017563,Fraud,19800.0,Tamil Nadu,Chennai,ACC000009,Bank_D,2026-01-03T14:12:52.455986,Victim reported suspected fraud fraud of INR 19800 from Chennai. Transaction details and beneficiary account were provided.,R0003
C0017564,V0017564,Fraud,14400.0,Bihar,Patna,ACC000337,Bank_E,2026-01-03T14:13:01.220714,Victim reported suspected fraud fraud of INR 14400 from Patna. Transaction details and beneficiary account were provided.,R0065
C0017565,V0017565,Fraud,22200.0,Telangana,Hyderabad,ACC000020,Bank_D,2026-01-03T14:13:07.168219,Victim reported suspected fraud fraud of INR 22200 from Hyderabad. Transaction details and beneficiary account were provided.,R0004
C0017566,V0017566,Cheating,56200.0,Telangana,Hyderabad,ACC001870,Bank_E,2026-01-03T14:13:09.524944,Victim reported suspected cheating fraud of INR 56200 from Hyderabad. Transaction details and beneficiary account were provided.,R0386
C0017567,V0017567,Cheating,10700.0,Tamil Nadu,Chennai,ACC000151,Bank_D,2026-01-03T14:13:16.219158,Victim reported suspected cheating fraud of INR 10700 from Chennai. Transaction details and beneficiary account were provided.,R0025
C0017568,V0017568,Cheating,3600.0,Telangana,Hyderabad,ACC000612,Bank_A,2026-01-03T14:13:21.382345,Victim reported suspected cheating fraud of INR 3600 from Hyderabad. Transaction details and beneficiary account were provided.,R0122
C0017569,V0017569,Fraud,66300.0,Telangana,Hyderabad,ACC000001,Bank_C,2026-01-03T14:13:26.602885,Victim reported suspected fraud fraud of INR 66300 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017570,V0017570,Cyber Blackmailing,355500.0,Telangana,Hyderabad,ACC000580,Bank_A,2026-01-03T14:13:32.296998,Victim reported suspected cyber blackmailing fraud of INR 355500 from Hyderabad. Transaction details and beneficiary account were provided.,R0115
C0017571,V0017571,Cheating,2000.0,Madhya Pradesh,Mumbai,ACC000001,Bank_C,2026-01-03T14:13:51.457021,Victim reported suspected cheating fraud of INR 2000 from Mumbai. Transaction details and beneficiary account were provided.,R0001
C0017572,V0017572,Fraud,13200.0,Telangana,Hyderabad,ACC000632,Bank_D,2026-01-03T14:14:12.495201,Victim reported suspected fraud fraud of INR 13200 from Hyderabad. Transaction details and beneficiary account were provided.,R0129
C0017573,V0017573,Cheating,321000.0,Telangana,Hyderabad,ACC000020,Bank_D,2026-01-03T14:14:38.219236,Victim reported suspected cheating fraud of INR 321000 from Hyderabad. Transaction details and beneficiary account were provided.,R0004
C0017574,V0017574,Fraud,2220000.0,Maharashtra,Mumbai,ACC000003,Bank_C,2026-01-03T14:14:40.737273,Victim reported suspected fraud fraud of INR 2220000 from Mumbai. Transaction details and beneficiary account were provided.,R0001
C0017575,V0017575,Cheating,2600.0,Maharashtra,Pune,ACC000132,Bank_E,2026-01-03T14:14:42.895991,Victim reported suspected cheating fraud of INR 2600 from Pune. Transaction details and beneficiary account were provided.,R0020
C0017576,V0017576,Cheating,135800.0,Bihar,Patna,ACC000052,Bank_E,2026-01-03T14:14:43.406885,Victim reported suspected cheating fraud of INR 135800 from Patna. Transaction details and beneficiary account were provided.,R0010
C0017577,V0017577,Fraud,22600.0,Telangana,Hyderabad,ACC000058,Bank_A,2026-01-03T14:15:00.785958,Victim reported suspected fraud fraud of INR 22600 from Hyderabad. Transaction details and beneficiary account were provided.,R0011
C0017578,V0017578,Cheating,4900.0,Telangana,Hyderabad,ACC000031,Bank_C,2026-01-03T14:15:02.571348,Victim reported suspected cheating fraud of INR 4900 from Hyderabad. Transaction details and beneficiary account were provided.,R0006
C0017579,V0017579,Fraud,34300.0,Telangana,Hyderabad,ACC000147,Bank_E,2026-01-03T14:15:10.864598,Victim reported suspected fraud fraud of INR 34300 from Hyderabad. Transaction details and beneficiary account were provided.,R0023
C0017580,V0017580,Cheating,1000.0,Telangana,Hyderabad,ACC000001,Bank_C,2026-01-03T14:15:11.454651,Victim reported suspected cheating fraud of INR 1000 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017581,V0017581,Fraud,6300.0,Uttar Pradesh,Lucknow,ACC000001,Bank_C,2026-01-03T14:15:22.566054,Victim reported suspected fraud fraud of INR 6300 from Lucknow. Transaction details and beneficiary account were provided.,R0001
C0017582,V0017582,Cheating,41800.0,Telangana,Hyderabad,ACC000018,Bank_B,2026-01-03T14:15:35.963801,Victim reported suspected cheating fraud of INR 41800 from Hyderabad. Transaction details and beneficiary account were provided.,R0003
C0017583,V0017583,Cheating,42600.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-03T14:15:39.440970,Victim reported suspected cheating fraud of INR 42600 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017584,V0017584,Cheating,304000.0,Telangana,Hyderabad,ACC000163,Bank_D,2026-01-03T14:15:49.923534,Victim reported suspected cheating fraud of INR 304000 from Hyderabad. Transaction details and beneficiary account were provided.,R0028
C0017585,V0017585,Cheating,56800.0,Telangana,Hyderabad,ACC000413,Bank_A,2026-01-03T14:16:09.229479,Victim reported suspected cheating fraud of INR 56800 from Hyderabad. Transaction details and beneficiary account were provided.,R0075
C0017586,V0017586,Cheating,2500.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-03T14:16:14.843157,Victim reported suspected cheating fraud of INR 2500 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017587,V0017587,Cheating,21000.0,Telangana,Hyderabad,ACC000006,Bank_D,2026-01-03T14:16:38.069108,Victim reported suspected cheating fraud of INR 21000 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0017588,V0017588,Fraud,81500.0,Uttarakhand,Kolkata,ACC000031,Bank_C,2026-01-03T14:17:18.527253,Victim reported suspected fraud fraud of INR 81500 from Kolkata. Transaction details and beneficiary account were provided.,R0006
C0017589,V0017589,Fraud,227900.0,Tamil Nadu,Chennai,ACC000525,Bank_B,2026-01-03T14:17:20.549737,Victim reported suspected fraud fraud of INR 227900 from Chennai. Transaction details and beneficiary account were provided.,R0100
C0017590,V0017590,Fraud,14000.0,Odisha,Ahmedabad,ACC000111,Bank_B,2026-01-03T14:17:42.653937,Victim reported suspected fraud fraud of INR 14000 from Ahmedabad. Transaction details and beneficiary account were provided.,R0016
C0017591,V0017591,Fraud,24200.0,Telangana,Hyderabad,ACC001743,Bank_D,2026-01-03T14:17:44.171639,Victim reported suspected fraud fraud of INR 24200 from Hyderabad. Transaction details and beneficiary account were provided.,R0358
C0017592,V0017592,Cheating,19500.0,Maharashtra,Pune,ACC000118,Bank_A,2026-01-03T14:17:50.121793,Victim reported suspected cheating fraud of INR 19500 from Pune. Transaction details and beneficiary account were provided.,R0018
C0017593,V0017593,Fraud,8700.0,Maharashtra,Pune,ACC000087,Bank_A,2026-01-03T14:18:00.667049,Victim reported suspected fraud fraud of INR 8700 from Pune. Transaction details and beneficiary account were provided.,R0014
C0017594,V0017594,Fraud,10200.0,Telangana,Hyderabad,ACC000513,Bank_C,2026-01-03T14:18:03.547517,Victim reported suspected fraud fraud of INR 10200 from Hyderabad. Transaction details and beneficiary account were provided.,R0097
C0017595,V0017595,Fraud,58700.0,Bihar,Patna,ACC000003,Bank_C,2026-01-03T14:18:16.473869,Victim reported suspected fraud fraud of INR 58700 from Patna. Transaction details and beneficiary account were provided.,R0001
C0017596,V0017596,Fraud,241800.0,Telangana,Hyderabad,ACC000003,Bank_C,2026-01-03T14:18:20.210578,Victim reported suspected fraud fraud of INR 241800 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017597,V0017597,Fraud,43900.0,Andhra Pradesh,Pune,ACC000025,Bank_C,2026-01-03T14:18:28.415665,Victim reported suspected fraud fraud of INR 43900 from Pune. Transaction details and beneficiary account were provided.,R0005
C0017598,V0017598,Fraud,312500.0,Telangana,Hyderabad,ACC000003,Bank_C,2026-01-03T14:18:36.688277,Victim reported suspected fraud fraud of INR 312500 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017599,V0017599,Cheating,28200.0,Uttar Pradesh,Lucknow,ACC000002,Bank_D,2026-01-03T14:18:39.971160,Victim reported suspected cheating fraud of INR 28200 from Lucknow. Transaction details and beneficiary account were provided.,R0001
C0017600,V0017600,Fraud,48900.0,Telangana,Hyderabad,ACC000027,Bank_A,2026-01-03T14:18:52.433886,Victim reported suspected fraud fraud of INR 48900 from Hyderabad. Transaction details and beneficiary account were provided.,R0005
C0017601,V0017601,Fraud,139300.0,Telangana,Hyderabad,ACC000013,Bank_A,2026-01-03T14:19:11.455642,Victim reported suspected fraud fraud of INR 139300 from Hyderabad. Transaction details and beneficiary account were provided.,R0003
C0017602,V0017602,Fraud,145700.0,Maharashtra,Pune,ACC000465,Bank_C,2026-01-03T14:19:11.784944,Victim reported suspected fraud fraud of INR 145700 from Pune. Transaction details and beneficiary account were provided.,R0088
C0017603,V0017603,Cheating,62100.0,Bihar,Patna,ACC000309,Bank_B,2026-01-03T14:19:13.021112,Victim reported suspected cheating fraud of INR 62100 from Patna. Transaction details and beneficiary account were provided.,R0057
C0017604,V0017604,Fraud,35600.0,Andhra Pradesh,Ahmedabad,ACC000003,Bank_C,2026-01-03T14:19:22.555199,Victim reported suspected fraud fraud of INR 35600 from Ahmedabad. Transaction details and beneficiary account were provided.,R0001
C0017605,V0017605,Cheating,8500.0,Telangana,Hyderabad,ACC000510,Bank_B,2026-01-03T14:19:32.741372,Victim reported suspected cheating fraud of INR 8500 from Hyderabad. Transaction details and beneficiary account were provided.,R0097
C0017606,V0017606,Cheating,617400.0,Odisha,Hyderabad,ACC000003,Bank_C,2026-01-03T14:19:38.092566,Victim reported suspected cheating fraud of INR 617400 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017607,V0017607,Fraud,1000.0,Telangana,Hyderabad,ACC000277,Bank_B,2026-01-03T14:19:53.694516,Victim reported suspected fraud fraud of INR 1000 from Hyderabad. Transaction details and beneficiary account were provided.,R0050
C0017608,V0017608,Fraud,8900.0,Maharashtra,Mumbai,ACC000088,Bank_E,2026-01-03T14:19:56.874190,Victim reported suspected fraud fraud of INR 8900 from Mumbai. Transaction details and beneficiary account were provided.,R0015
C0017609,V0017609,Cheating,1500.0,Odisha,Lucknow,ACC000916,Bank_D,2026-01-03T14:20:03.593698,Victim reported suspected cheating fraud of INR 1500 from Lucknow. Transaction details and beneficiary account were provided.,R0187
C0017610,V0017610,Cheating,21600.0,Jharkhand,Jaipur,ACC000064,Bank_B,2026-01-03T14:20:17.948859,Victim reported suspected cheating fraud of INR 21600 from Jaipur. Transaction details and beneficiary account were provided.,R0012
C0017611,V0017611,Fraud,6900.0,Telangana,Hyderabad,ACC000084,Bank_D,2026-01-03T14:20:22.683177,Victim reported suspected fraud fraud of INR 6900 from Hyderabad. Transaction details and beneficiary account were provided.,R0014
C0017612,V0017612,Fraud,24000.0,Maharashtra,Pune,ACC000857,Bank_B,2026-01-03T14:20:23.002778,Victim reported suspected fraud fraud of INR 24000 from Pune. Transaction details and beneficiary account were provided.,R0173
C0017613,V0017613,Cheating,2400.0,Telangana,Hyderabad,ACC000129,Bank_C,2026-01-03T14:20:35.979570,Victim reported suspected cheating fraud of INR 2400 from Hyderabad. Transaction details and beneficiary account were provided.,R0019
C0017614,V0017614,Fraud,51800.0,Tamil Nadu,Chennai,ACC000026,Bank_B,2026-01-03T14:20:38.341423,Victim reported suspected fraud fraud of INR 51800 from Chennai. Transaction details and beneficiary account were provided.,R0005
C0017615,V0017615,Cheating,2220000.0,Gujarat,Ahmedabad,ACC000369,Bank_E,2026-01-03T14:20:45.193414,Victim reported suspected cheating fraud of INR 2220000 from Ahmedabad. Transaction details and beneficiary account were provided.,R0070
C0017616,V0017616,Fraud,234700.0,Telangana,Hyderabad,ACC000418,Bank_D,2026-01-03T14:20:49.605974,Victim reported suspected fraud fraud of INR 234700 from Hyderabad. Transaction details and beneficiary account were provided.,R0076
C0017617,V0017617,Fraud,144300.0,Odisha,Chennai,ACC000032,Bank_B,2026-01-03T14:20:51.477490,Victim reported suspected fraud fraud of INR 144300 from Chennai. Transaction details and beneficiary account were provided.,R0006
C0017618,V0017618,Cheating,8200.0,Telangana,Hyderabad,ACC000265,Bank_D,2026-01-03T14:21:18.122489,Victim reported suspected cheating fraud of INR 8200 from Hyderabad. Transaction details and beneficiary account were provided.,R0047
C0017619,V0017619,Fraud,494100.0,Telangana,Hyderabad,ACC000034,Bank_B,2026-01-03T14:21:26.966810,Victim reported suspected fraud fraud of INR 494100 from Hyderabad. Transaction details and beneficiary account were provided.,R0007
C0017620,V0017620,Fraud,463100.0,Bihar,Patna,ACC001526,Bank_A,2026-01-03T14:21:49.827460,Victim reported suspected fraud fraud of INR 463100 from Patna. Transaction details and beneficiary account were provided.,R0316
C0017621,V0017621,Fraud,1000.0,Telangana,Hyderabad,ACC001708,Bank_C,2026-01-03T14:22:10.086708,Victim reported suspected fraud fraud of INR 1000 from Hyderabad. Transaction details and beneficiary account were provided.,R0349
C0017622,V0017622,Cheating,135500.0,Maharashtra,Pune,ACC000255,Bank_E,2026-01-03T14:22:11.930961,Victim reported suspected cheating fraud of INR 135500 from Pune. Transaction details and beneficiary account were provided.,R0044
C0017623,V0017623,Cheating,15600.0,Telangana,Hyderabad,ACC000002,Bank_D,2026-01-03T14:22:21.410819,Victim reported suspected cheating fraud of INR 15600 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017624,V0017624,Fraud,195700.0,Telangana,Hyderabad,ACC000022,Bank_B,2026-01-03T14:22:43.523197,Victim reported suspected fraud fraud of INR 195700 from Hyderabad. Transaction details and beneficiary account were provided.,R0005
C0017625,V0017625,Fraud,266200.0,Bihar,Patna,ACC000001,Bank_C,2026-01-03T14:22:45.858915,Victim reported suspected fraud fraud of INR 266200 from Patna. Transaction details and beneficiary account were provided.,R0001
C0017626,V0017626,Fraud,16800.0,Andhra Pradesh,Lucknow,ACC000055,Bank_C,2026-01-03T14:23:17.196691,Victim reported suspected fraud fraud of INR 16800 from Lucknow. Transaction details and beneficiary account were provided.,R0011
C0017627,V0017627,Cheating,15000.0,Telangana,Hyderabad,ACC000367,Bank_E,2026-01-03T14:23:20.167184,Victim reported suspected cheating fraud of INR 15000 from Hyderabad. Transaction details and beneficiary account were provided.,R0070
C0017628,V0017628,Fraud,122400.0,Telangana,Hyderabad,ACC000252,Bank_C,2026-01-03T14:23:30.743751,Victim reported suspected fraud fraud of INR 122400 from Hyderabad. Transaction details and beneficiary account were provided.,R0043
C0017629,V0017629,Cheating,288200.0,Telangana,Hyderabad,ACC000371,Bank_B,2026-01-03T14:23:31.918365,Victim reported suspected cheating fraud of INR 288200 from Hyderabad. Transaction details and beneficiary account were provided.,R0071
C0017630,V0017630,Fraud,17200.0,Odisha,Kolkata,ACC000033,Bank_B,2026-01-03T14:23:38.861389,Victim reported suspected fraud fraud of INR 17200 from Kolkata. Transaction details and beneficiary account were provided.,R0007
C0017631,V0017631,Fraud,11100.0,Telangana,Hyderabad,ACC000003,Bank_C,2026-01-03T14:23:46.999273,Victim reported suspected fraud fraud of INR 11100 from Hyderabad. Transaction details and beneficiary account were provided.,R0001
C0017632,V0017632,Cheating,1000.0,Telangana,Hyderabad,ACC000018,Bank_B,2026-01-03T14:23:50.209958,Victim reported suspected cheating fraud of INR 1000 from Hyderabad. Transaction details and beneficiary account were provided.,R0003
C0017633,V0017633,Cheating,4200.0,Bihar,Patna,ACC000167,Bank_D,2026-01-03T14:23:53.148207,Victim reported suspected cheating fraud of INR 4200 from Patna. Transaction details and beneficiary account were provided.,R0029
C0017634,V0017634,Cheating,1000.0,Telangana,Hyderabad,ACC000006,Bank_D,2026-01-03T14:23:54.551507,Victim reported suspected cheating fraud of INR 1000 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0017635,V0017635,Fraud,89500.0,Tamil Nadu,Chennai,ACC000425,Bank_A,2026-01-03T14:24:05.681084,Victim reported suspected fraud fraud of INR 89500 from Chennai. Transaction details and beneficiary account were provided.,R0078
C0017636,V0017636,Fraud,19800.0,Telangana,Hyderabad,ACC000394,Bank_B,2026-01-03T14:24:19.194468,Victim reported suspected fraud fraud of INR 19800 from Hyderabad. Transaction details and beneficiary account were provided.,R0073
C0017637,V0017637,Cyber Blackmailing,256800.0,Telangana,Hyderabad,ACC000246,Bank_B,2026-01-03T14:24:47.028659,Victim reported suspected cyber blackmailing fraud of INR 256800 from Hyderabad. Transaction details and beneficiary account were provided.,R0041
C0017638,V0017638,Fraud,370100.0,Bihar,Patna,ACC000035,Bank_C,2026-01-03T14:24:58.452463,Victim reported suspected fraud fraud of INR 370100 from Patna. Transaction details and beneficiary account were provided.,R0007
C0017639,V0017639,Cheating,344800.0,Telangana,Hyderabad,ACC000006,Bank_D,2026-01-03T14:25:10.080821,Victim reported suspected cheating fraud of INR 344800 from Hyderabad. Transaction details and beneficiary account were provided.,R0002
C0017640,V0017640,Cheating,15800.0,Telangana,Hyderabad,ACC000445,Bank_A,2026-01-03T14:25:21.810376,Victim reported suspected cheating fraud of INR 15800 from Hyderabad. Transaction details and beneficiary account were provided.,R0083
C0017641,V0017641,Fraud,108700.0,Andhra Pradesh,Patna,ACC000362,Bank_D,2026-01-03T14:25:36.907477,Victim reported suspected fraud fraud of INR 108700 from Patna. Transaction details and beneficiary account were provided.,R0068
C0017642,V0017642,Fraud,7800.0,Maharashtra,Pune,ACC000268,Bank_E,2026-01-03T14:25:40.167350,Victim reported suspected fraud fraud of INR 7800 from Pune. Transaction details and beneficiary account were provided.,R0048
C0017643,V0017643,Fraud,95400.0,Bihar,Patna,ACC000034,Bank_B,2026-01-03T14:26:09.690788,Victim reported suspected fraud fraud of INR 95400 from Patna. Transaction details and beneficiary account were provided.,R0007
C0017644,V0017644,Cheating,10200.0,Maharashtra,Pune,ACC000001,Bank_C,2026-01-03T14:26:42.176162,Victim reported suspected cheating fraud of INR 10200 from Pune. Transaction details and beneficiary account were provided.,R0001
C0017645,V0017645,Cheating,103000.0,Telangana,Hyderabad,ACC000018,Bank_B,2026-01-03T14:27:15.107270,Victim reported suspected cheating fraud of INR 103000 from Hyderabad. Transaction details and beneficiary account were provided.,R0003
C0017646,V0017646,Fraud,115900.0,Maharashtra,Mumbai,ACC000277,Bank_B,2026-01-03T14:27:27.156254,Victim reported suspected fraud fraud of INR 115900 from Mumbai. Transaction details and beneficiary account were provided.,R0050
