complaint_id,fraud_type,amount,complaint_state,complaint_city,chain_depth,prior_case_count,mule_reputation,account_age_days,ring_size,account_type,channel,time_bucket,delay_minutes
C0014042,Fraud,35700.0,Telangana,Hyderabad,3,635,1.0,1756,3,SAVINGS,ATM,Night,1145.9331519333332
C0014043,Cheating,116300.0,Bihar,Patna,3,6,0.8775,1959,3,CURRENT,ATM,Night,1182.8484355166665
C0014044,Fraud,947600.0,Maharashtra,Pune,2,11,0.9787,259,3,SAVINGS,ATM,Evening,1087.4795762833332
C0014045,Fraud,103500.0,Telangana,Hyderabad,3,72,1.0,1139,3,SAVINGS,ATM,Afternoon,2169.4563475166665
C0014046,Cheating,13200.0,Telangana,Hyderabad,3,67,1.0,1223,3,SAVINGS,ATM,Afternoon,631.2458784166666
C0014047,Cheating,5300.0,Telangana,Hyderabad,4,31,1.0,112,4,SAVINGS,BRANCH,BankingHours,556.1745320666666
C0014048,Cheating,2220000.0,Telangana,Hyderabad,3,2912,1.0,1451,3,SAVINGS,ATM,Afternoon,521.1300879666667
C0014048,Cheating,2220000.0,Telangana,Hyderabad,3,2912,1.0,1451,3,SAVINGS,ATM,Afternoon,538.1300879666667
C0014048,Cheating,2220000.0,Telangana,Hyderabad,3,2912,1.0,1451,3,SAVINGS,ATM,Afternoon,557.1300879666667
C0014049,Fraud,38600.0,Maharashtra,Mumbai,3,2925,1.0,870,3,SAVINGS,ATM,Night,1124.06753575
C0014050,Cheating,20800.0,Telangana,Hyderabad,4,10,0.9698,1408,4,SAVINGS,BRANCH,BankingHours,715.9914691333332
C0014051,Cheating,9200.0,Maharashtra,Pune,3,1316,1.0,1301,3,SAVINGS,ATM,Evening,872.9711037833333
C0014052,Fraud,2700.0,Telangana,Hyderabad,4,47,1.0,2059,18,SAVINGS,BRANCH,BankingHours,692.6670946666667
C0014053,Cheating,33600.0,Kerala,Jaipur,3,2914,1.0,1451,3,SAVINGS,ATM,Night,1216.56699955
C0014054,Cheating,8400.0,Maharashtra,Pune,3,428,1.0,157,3,SAVINGS,BRANCH,BankingHours,450.45916146666667
C0014055,Cheating,39000.0,Telangana,Hyderabad,3,2905,1.0,1227,3,SAVINGS,ATM,Night,1193.2439491
C0014056,Fraud,29300.0,Telangana,Hyderabad,3,29,1.0,1100,3,SAVINGS,BRANCH,BankingHours,501.20843429999996
C0014057,Cheating,59300.0,Bihar,Patna,3,2906,1.0,1227,3,SAVINGS,ATM,Afternoon,618.0287487833334
C0014058,Cheating,50800.0,Tamil Nadu,Chennai,3,50,1.0,61,3,SAVINGS,BRANCH,BankingHours,
C0014059,Cheating,192200.0,Tamil Nadu,Chennai,3,10,0.9698,757,3,SAVINGS,ATM,Night,1198.9163935333333
C0014060,Fraud,16200.0,Telangana,Hyderabad,3,2907,1.0,1227,3,SAVINGS,ATM,Night,1123.7669591000001
C0014061,Fraud,13100.0,Telangana,Hyderabad,3,7,0.9137,517,3,SAVINGS,BRANCH,BankingHours,660.3641303
C0014062,Cheating,21900.0,Odisha,Ahmedabad,4,115,1.0,997,7,SAVINGS,ATM,Night,1198.3006122833333
C0014063,Cheating,85000.0,Telangana,Hyderabad,2,315,1.0,1812,3,CURRENT,ATM,Evening,912.154133
C0014064,Cheating,1000.0,Telangana,Hyderabad,2,10,0.9698,1457,5,CURRENT,BRANCH,BankingHours,
C0014065,Cheating,15300.0,Telangana,Hyderabad,4,50,1.0,1282,18,SAVINGS,BRANCH,BankingHours,
C0014066,Cheating,253000.0,Telangana,Hyderabad,3,1317,1.0,1301,3,SAVINGS,BRANCH,BankingHours,554.3941681333333
C0014067,Cheating,544400.0,Telangana,Hyderabad,3,13,0.9894,524,3,SAVINGS,BRANCH,BankingHours,391.37435473333335
C0014068,Fraud,6500.0,Telangana,Hyderabad,3,1318,1.0,1301,3,SAVINGS,BRANCH,BankingHours,688.05947405
C0014069,Fraud,7100.0,Telangana,Hyderabad,3,295,1.0,1482,8,SAVINGS,ATM,Afternoon,701.9494308333334
C0014070,Cheating,25800.0,Bihar,Patna,4,12,0.985,2041,18,SAVINGS,BRANCH,BankingHours,715.8053363166667
C0014071,Cheating,34800.0,Telangana,Hyderabad,3,103,1.0,548,3,CURRENT,BRANCH,BankingHours,693.5813593666667
C0014072,Cheating,111900.0,Telangana,Hyderabad,3,316,1.0,1438,3,SAVINGS,BRANCH,BankingHours,399.3088343666667
C0014073,Fraud,45900.0,Telangana,Hyderabad,3,5,0.8262,15,4,CURRENT,BRANCH,BankingHours,395.04999805
C0014074,Cheating,755000.0,Madhya Pradesh,Jaipur,3,1315,1.0,1654,3,SAVINGS,BRANCH,BankingHours,377.98671655
C0014074,Cheating,755000.0,Madhya Pradesh,Jaipur,3,1315,1.0,1654,3,SAVINGS,BRANCH,BankingHours,396.98671655
C0014075,Fraud,23100.0,Odisha,Pune,4,238,1.0,2146,5,CURRENT,ATM,Evening,942.6624566333334
C0014076,Fraud,13600.0,Bihar,Patna,2,2930,1.0,870,3,SAVINGS,BRANCH,BankingHours,469.1309928
C0014077,Cheating,338500.0,Odisha,Pune,4,158,1.0,1365,5,CURRENT,BRANCH,BankingHours,727.0579377666667
C0014078,Fraud,18800.0,Telangana,Hyderabad,3,2908,1.0,1227,3,SAVINGS,BRANCH,BankingHours,521.0157514333333
C0014079,Cheating,6600.0,Tamil Nadu,Chennai,2,440,1.0,1649,3,SAVINGS,ATM,Night,1118.91961595
C0014080,Cheating,3200.0,Tamil Nadu,Chennai,3,18,0.9982,495,3,SAVINGS,BRANCH,BankingHours,585.8732280500001
C0014081,Cheating,1800.0,Madhya Pradesh,Pune,5,355,1.0,1772,12,SAVINGS,ATM,Night,1182.8635372666665
C0014082,Fraud,88400.0,Bihar,Patna,4,345,1.0,1680,12,SAVINGS,BRANCH,BankingHours,
C0014083,Fraud,69700.0,Telangana,Hyderabad,3,1,0.2953,500,4,SAVINGS,ATM,Evening,1025.6726169833335
C0014084,Fraud,4900.0,Madhya Pradesh,Bengaluru,3,1320,1.0,1301,3,SAVINGS,BRANCH,BankingHours,559.2948033
C0014085,Fraud,39100.0,Telangana,Hyderabad,3,51,1.0,61,3,SAVINGS,BRANCH,BankingHours,707.2878441666667
C0014086,Fraud,23300.0,Bihar,Patna,2,296,1.0,1482,8,SAVINGS,ATM,Night,1192.2383508333332
C0014087,Fraud,30800.0,Odisha,Jaipur,3,11,0.9787,627,3,SAVINGS,ATM,Afternoon,688.1272836166667
C0014088,Fraud,114300.0,Odisha,Delhi,3,2909,1.0,1227,3,SAVINGS,BRANCH,BankingHours,632.96810425
C0014089,Fraud,4900.0,Maharashtra,Mumbai,3,9,0.9571,558,3,CURRENT,BRANCH,BankingHours,466.94990176666664
C0014090,Fraud,56500.0,Bihar,Patna,3,68,1.0,934,3,SAVINGS,BRANCH,BankingHours,630.7275280833333
C0014091,Fraud,60700.0,Bihar,Patna,2,234,1.0,270,5,SAVINGS,BRANCH,BankingHours,418.68397145
C0014092,Data theft,1300.0,Telangana,Hyderabad,2,10,0.9698,1873,5,SAVINGS,ATM,Evening,895.6018071166667
C0014093,Fraud,103100.0,Telangana,Hyderabad,3,2910,1.0,1227,3,SAVINGS,BRANCH,BankingHours,521.4362057833333
C0014094,Cheating,2300.0,Telangana,Hyderabad,3,103,1.0,1521,3,SAVINGS,BRANCH,BankingHours,402.4358935833333
C0014095,Fraud,1935400.0,Telangana,Hyderabad,4,12,0.985,296,18,SAVINGS,BRANCH,BankingHours,687.4790448
C0014095,Fraud,1935400.0,Telangana,Hyderabad,4,12,0.985,296,18,SAVINGS,BRANCH,BankingHours,705.4790448
C0014096,Cheating,720000.0,Telangana,Hyderabad,4,355,1.0,1026,12,SAVINGS,BRANCH,BankingHours,431.27607071666665
C0014097,Fraud,35000.0,Telangana,Hyderabad,3,441,1.0,1649,3,SAVINGS,BRANCH,BankingHours,397.0089853333333
C0014098,Cheating,1000.0,Telangana,Hyderabad,5,138,1.0,1153,9,SAVINGS,BRANCH,BankingHours,680.9988979000001
C0014099,Fraud,460500.0,Telangana,Hyderabad,4,46,1.0,1382,18,SAVINGS,BRANCH,BankingHours,
C0014099,Fraud,460500.0,Telangana,Hyderabad,4,46,1.0,1382,18,SAVINGS,BRANCH,BankingHours,
C0014099,Fraud,460500.0,Telangana,Hyderabad,4,46,1.0,1382,18,SAVINGS,BRANCH,BankingHours,
C0014100,Cheating,4300.0,Andhra Pradesh,Patna,3,278,1.0,707,8,CURRENT,ATM,Evening,1054.5681661166666
C0014101,Cheating,163700.0,Telangana,Hyderabad,4,346,1.0,1680,12,SAVINGS,ATM,Morning,483.5350814
C0014102,Cheating,180000.0,Telangana,Hyderabad,3,440,1.0,1935,3,SAVINGS,BRANCH,BankingHours,474.3788322
C0014103,Fraud,42400.0,Telangana,Hyderabad,3,127,1.0,154,9,SAVINGS,BRANCH,BankingHours,
C0014104,Fraud,11900.0,Telangana,Hyderabad,3,2911,1.0,1227,3,SAVINGS,BRANCH,BankingHours,378.1425144166667
C0014105,Fraud,508000.0,Telangana,Hyderabad,3,626,1.0,1797,3,SAVINGS,ATM,Night,1096.11424205
C0014106,Cheating,34500.0,Tamil Nadu,Chennai,3,2912,1.0,1227,3,SAVINGS,BRANCH,BankingHours,
C0014107,Fraud,40300.0,Odisha,Patna,2,1321,1.0,1301,3,SAVINGS,ATM,Night,4056.958273633333
C0014108,Cheating,613100.0,Chhattisgarh,Jaipur,3,165,1.0,1176,3,SAVINGS,ATM,Evening,1021.7735079166666
C0014108,Cheating,613100.0,Chhattisgarh,Jaipur,3,165,1.0,1176,3,SAVINGS,ATM,Evening,1028.7735079166666
C0014109,Cheating,86300.0,Telangana,Hyderabad,3,1,0.2953,1117,3,CURRENT,BRANCH,BankingHours,517.7099574666667
C0014110,Cyber Blackmailing,58500.0,Telangana,Hyderabad,3,2936,1.0,870,3,SAVINGS,BRANCH,BankingHours,504.4894765333333
C0014111,Fraud,90600.0,Maharashtra,Pune,2,443,1.0,1649,3,SAVINGS,ATM,Evening,1017.0431689333333
C0014112,Cheating,2000.0,Telangana,Hyderabad,4,337,1.0,1394,12,SAVINGS,BRANCH,BankingHours,539.5058455666666
C0014113,Fraud,2220000.0,Maharashtra,Pune,5,49,1.0,1116,8,SAVINGS,BRANCH,BankingHours,659.2611810833333
C0014114,Fraud,120900.0,Telangana,Hyderabad,3,2,0.5034,1157,4,SAVINGS,BRANCH,BankingHours,
C0014115,Fraud,26400.0,Uttar Pradesh,Lucknow,3,2914,1.0,1227,3,SAVINGS,ATM,Morning,247.95024555
C0014116,Fraud,145000.0,Telangana,Hyderabad,2,25,0.9998,1305,4,SAVINGS,BRANCH,BankingHours,596.9371123
C0014117,Cheating,53100.0,Telangana,Hyderabad,3,2,0.5034,1683,10,SAVINGS,ATM,Morning,317.7828371166667
C0014118,Fraud,4300.0,Telangana,Hyderabad,4,240,1.0,2146,5,CURRENT,ATM,Night,1190.6946132166668
C0014119,Cheating,59000.0,Bihar,Patna,2,2926,1.0,1451,3,SAVINGS,ATM,Night,1146.5335939
C0014120,Fraud,35900.0,Telangana,Hyderabad,4,27,0.9999,1740,4,SAVINGS,ATM,Evening,795.28937555
C0014121,Cheating,9300.0,Maharashtra,Mumbai,3,11,0.9787,1364,6,SAVINGS,BRANCH,BankingHours,575.0141744166667
C0014122,Cheating,13500.0,Telangana,Hyderabad,3,637,1.0,1756,3,SAVINGS,ATM,Afternoon,567.8121121
C0014123,Fraud,48100.0,Telangana,Hyderabad,4,26,0.9999,133,4,SAVINGS,BRANCH,BankingHours,386.7266108333333
C0014124,Fraud,21600.0,Bihar,Patna,4,236,1.0,270,5,SAVINGS,ATM,Evening,1028.3918029666665
C0014125,Fraud,2700.0,Tamil Nadu,Chennai,3,441,1.0,1935,3,SAVINGS,ATM,Morning,290.33496296666664
C0014126,Fraud,1000.0,Telangana,Hyderabad,3,11,0.9787,566,3,SAVINGS,BRANCH,BankingHours,
C0014127,Fraud,17100.0,Telangana,Hyderabad,3,2916,1.0,1227,3,SAVINGS,ATM,Evening,1032.2665015833334
C0014128,Fraud,17700.0,Maharashtra,Pune,3,64,1.0,1173,3,SAVINGS,ATM,Night,1134.2565166666668
C0014129,Cheating,38400.0,Telangana,Hyderabad,4,242,1.0,2146,5,CURRENT,BRANCH,BankingHours,657.1571160999999
C0014130,Cheating,592100.0,Telangana,Hyderabad,2,279,1.0,707,8,CURRENT,BRANCH,BankingHours,
C0014131,Fraud,38100.0,Maharashtra,Mumbai,3,1322,1.0,1301,3,SAVINGS,BRANCH,BankingHours,713.78270005
C0014132,Fraud,48100.0,Bihar,Patna,4,354,1.0,886,12,SAVINGS,ATM,Afternoon,596.3496470499999
C0014133,Fraud,68900.0,Telangana,Hyderabad,3,2917,1.0,1227,3,SAVINGS,ATM,Evening,913.2205437333333
C0014134,Fraud,3400.0,Telangana,Hyderabad,3,2918,1.0,1227,3,SAVINGS,BRANCH,BankingHours,498.07271081666664
C0014135,Cheating,854400.0,Telangana,Hyderabad,3,2930,1.0,1451,3,SAVINGS,ATM,Night,1122.8734092333332
C0014136,Fraud,43800.0,Maharashtra,Mumbai,3,1323,1.0,1301,3,SAVINGS,BRANCH,BankingHours,681.7903247666667
C0014137,Fraud,14500.0,Telangana,Hyderabad,3,23,0.9997,1965,3,SAVINGS,BRANCH,BankingHours,608.5446036
C0014138,Cheating,1080800.0,Bihar,Patna,4,21,0.9994,985,5,SAVINGS,BRANCH,BankingHours,659.5346459
C0014138,Cheating,1080800.0,Bihar,Patna,4,21,0.9994,985,5,SAVINGS,BRANCH,BankingHours,676.5346459
C0014139,Fraud,2700.0,Odisha,Kolkata,3,169,1.0,2130,3,SAVINGS,ATM,Night,1104.4814893833332
C0014140,Fraud,109600.0,Telangana,Hyderabad,3,2942,1.0,870,3,SAVINGS,ATM,Night,1203.3103329666667
C0014141,Fraud,71500.0,Telangana,Hyderabad,3,2943,1.0,870,3,SAVINGS,ATM,Evening,930.3071962
C0014142,Fraud,348000.0,Maharashtra,Mumbai,3,325,1.0,873,3,SAVINGS,ATM,Night,1108.1847398166667
C0014142,Fraud,348000.0,Maharashtra,Mumbai,3,325,1.0,873,3,SAVINGS,ATM,Night,1130.1847398166667
C0014143,Cheating,378400.0,Telangana,Hyderabad,3,2933,1.0,1451,3,SAVINGS,BRANCH,BankingHours,386.10527456666665
C0014144,Forgery,24600.0,Telangana,Hyderabad,3,1330,1.0,1619,3,SAVINGS,ATM,Night,1125.9779663000002
C0014145,Fraud,306100.0,Telangana,Hyderabad,2,628,1.0,1797,3,SAVINGS,ATM,Afternoon,2212.6455897
C0014145,Fraud,306100.0,Telangana,Hyderabad,2,628,1.0,1797,3,SAVINGS,ATM,Afternoon,2218.6455897
C0014146,Fraud,49900.0,Maharashtra,Pune,3,1325,1.0,1301,3,SAVINGS,BRANCH,BankingHours,
C0014147,Cyber Blackmailing,2183200.0,Odisha,Pune,4,31,1.0,1631,11,SAVINGS,ATM,Afternoon,732.84902
C0014148,Fraud,59500.0,Telangana,Hyderabad,3,2923,1.0,1227,3,SAVINGS,ATM,Evening,1044.4736256333333
C0014149,Cheating,2220000.0,Telangana,Hyderabad,3,341,1.0,2096,12,SAVINGS,BRANCH,BankingHours,
C0014149,Cheating,2220000.0,Telangana,Hyderabad,3,341,1.0,2096,12,SAVINGS,BRANCH,BankingHours,
C0014150,Fraud,2220000.0,Bihar,Patna,4,243,1.0,2146,5,CURRENT,BRANCH,BankingHours,457.0021514833333
C0014150,Fraud,2220000.0,Bihar,Patna,4,243,1.0,2146,5,CURRENT,BRANCH,BankingHours,475.0021514833333
C0014151,Fraud,68100.0,Maharashtra,Mumbai,2,5,0.8262,1033,18,SAVINGS,BRANCH,BankingHours,2023.9558228833334
C0014152,Fraud,10300.0,Telangana,Hyderabad,3,33,1.0,1700,3,SAVINGS,ATM,Night,1172.8765503166667
C0014153,Cheating,6100.0,Bihar,Patna,4,48,1.0,1456,18,CURRENT,ATM,Afternoon,653.8455112666667
C0014154,Fraud,13500.0,Andhra Pradesh,Pune,3,2946,1.0,870,3,SAVINGS,ATM,Night,1085.7173179
C0014155,Cheating,1400.0,Bihar,Patna,4,244,1.0,2146,5,CURRENT,ATM,Night,1097.3742033333333
C0014156,Cheating,1228000.0,Bihar,Patna,4,27,0.9999,133,4,SAVINGS,BRANCH,BankingHours,423.35164456666666
C0014156,Cheating,1228000.0,Bihar,Patna,4,27,0.9999,133,4,SAVINGS,BRANCH,BankingHours,430.35164456666666
C0014156,Cheating,1228000.0,Bihar,Patna,4,27,0.9999,133,4,SAVINGS,BRANCH,BankingHours,467.35164456666666
C0014157,Cheating,304100.0,Telangana,Hyderabad,3,8,0.9392,850,3,SAVINGS,BRANCH,BankingHours,590.18372895
C0014158,Fraud,728900.0,Telangana,Hyderabad,3,2925,1.0,1227,3,SAVINGS,ATM,Night,1133.9296331833332
C0014159,Fake Profile,12300.0,Odisha,Kolkata,3,2926,1.0,1227,3,SAVINGS,BRANCH,BankingHours,584.7449608333334
C0014160,Fraud,1300.0,Telangana,Hyderabad,2,2938,1.0,1451,3,SAVINGS,ATM,Afternoon,706.5715656666667
C0014161,Fraud,16300.0,Telangana,Hyderabad,2,69,1.0,215,3,CURRENT,BRANCH,BankingHours,713.5207424333333
C0014162,Cheating,27600.0,Telangana,Hyderabad,3,31,1.0,469,4,SAVINGS,ATM,Evening,997.28728875
C0014163,Cheating,39800.0,Maharashtra,Mumbai,4,159,1.0,1365,5,CURRENT,BRANCH,BankingHours,
C0014164,Fraud,15000.0,Telangana,Hyderabad,3,2927,1.0,1227,3,SAVINGS,ATM,Night,1142.2259568333332
C0014165,Cheating,179600.0,Telangana,Hyderabad,3,2928,1.0,1227,3,SAVINGS,BRANCH,BankingHours,661.1539267333334
C0014166,Fraud,44100.0,Bihar,Patna,3,1326,1.0,1301,3,SAVINGS,ATM,Evening,891.0984963
C0014167,Cheating,1000.0,Maharashtra,Mumbai,3,2929,1.0,1227,3,SAVINGS,ATM,Afternoon,538.9702096666666
C0014168,Fraud,54900.0,Telangana,Hyderabad,5,2,0.5034,1496,13,CURRENT,BRANCH,BankingHours,
C0014169,Cheating,1172400.0,Odisha,Patna,3,167,1.0,1176,3,SAVINGS,BRANCH,BankingHours,673.7517577
C0014170,Fraud,825300.0,Bihar,Patna,3,2930,1.0,1227,3,SAVINGS,BRANCH,BankingHours,440.6898933666667
C0014171,Fraud,19100.0,Bihar,Patna,3,7,0.9137,1387,3,SAVINGS,BRANCH,BankingHours,709.5035626
C0014172,Cheating,59000.0,Telangana,Hyderabad,3,35,1.0,1217,3,SAVINGS,ATM,Night,1125.4115281666668
C0014173,Fraud,97900.0,Telangana,Hyderabad,4,12,0.985,787,4,SAVINGS,BRANCH,BankingHours,
C0014174,Cheating,488700.0,Bihar,Patna,4,82,1.0,673,6,SAVINGS,ATM,Night,1086.9699487666667
C0014174,Cheating,488700.0,Bihar,Patna,4,82,1.0,673,6,SAVINGS,ATM,Night,1104.9699487666667
C0014174,Cheating,488700.0,Bihar,Patna,4,82,1.0,673,6,SAVINGS,ATM,Night,1108.9699487666667
C0014175,Cheating,27100.0,Telangana,Hyderabad,3,66,1.0,2156,3,SAVINGS,ATM,Night,1116.6881931333332
C0014176,Cheating,41700.0,Telangana,Hyderabad,2,128,1.0,1619,9,SAVINGS,BRANCH,BankingHours,413.67125226666667
C0014177,Cheating,1000.0,Bihar,Patna,5,128,1.0,154,9,SAVINGS,ATM,Night,1174.4125619333333
C0014178,Cheating,30600.0,Telangana,Hyderabad,3,52,1.0,61,3,SAVINGS,BRANCH,BankingHours,676.8331671333333
C0014179,Fraud,2220000.0,Telangana,Hyderabad,3,1327,1.0,1301,3,SAVINGS,BRANCH,BankingHours,
C0014179,Fraud,2220000.0,Telangana,Hyderabad,3,1327,1.0,1301,3,SAVINGS,BRANCH,BankingHours,
C0014180,Fraud,2220000.0,Maharashtra,Pune,3,433,1.0,157,3,SAVINGS,BRANCH,BankingHours,1810.7652042500001
C0014180,Fraud,2220000.0,Maharashtra,Pune,3,433,1.0,157,3,SAVINGS,BRANCH,BankingHours,1822.7652042500001
C0014181,Cheating,28100.0,Telangana,Hyderabad,5,279,1.0,602,8,SAVINGS,BRANCH,BankingHours,427.6336632
C0014182,Fraud,12300.0,Telangana,Hyderabad,2,10,0.9698,25,3,SAVINGS,ATM,Evening,821.5553553333334
C0014183,Cheating,396300.0,Telangana,Hyderabad,3,1328,1.0,1301,3,SAVINGS,BRANCH,BankingHours,686.4639538499999
C0014183,Cheating,396300.0,Telangana,Hyderabad,3,1328,1.0,1301,3,SAVINGS,BRANCH,BankingHours,703.4639538499999
C0014184,Cheating,2220000.0,Telangana,Hyderabad,3,3,0.6501,1095,18,SAVINGS,BRANCH,BankingHours,631.4635276166666
C0014184,Cheating,2220000.0,Telangana,Hyderabad,3,3,0.6501,1095,18,SAVINGS,BRANCH,BankingHours,646.4635276166666
C0014185,Cheating,35400.0,Telangana,Hyderabad,3,1335,1.0,1619,3,SAVINGS,ATM,Afternoon,658.2928744
C0014186,Cheating,18200.0,Tamil Nadu,Chennai,4,25,0.9998,2050,4,CURRENT,BRANCH,BankingHours,432.96953035
C0014187,Cheating,33600.0,Telangana,Hyderabad,3,1330,1.0,1301,3,SAVINGS,BRANCH,BankingHours,374.95650216666667
C0014188,Cheating,633600.0,Maharashtra,Mumbai,3,12,0.985,889,3,SAVINGS,ATM,Night,1153.5887806666665
C0014189,Cheating,24300.0,Bihar,Patna,3,1331,1.0,1301,3,SAVINGS,BRANCH,BankingHours,714.4147935666666
C0014190,Fraud,12800.0,Telangana,Hyderabad,3,2931,1.0,1227,3,SAVINGS,ATM,Night,1132.9603816499998
C0014191,Fraud,35600.0,Telangana,Hyderabad,3,10,0.9698,226,3,SAVINGS,ATM,Night,1106.8064989999998
C0014192,Fraud,1500.0,Uttar Pradesh,Lucknow,5,52,1.0,808,18,SAVINGS,BRANCH,BankingHours,413.3893059833334
C0014193,Fraud,10600.0,Telangana,Hyderabad,3,638,1.0,1756,3,SAVINGS,ATM,Night,1086.3099065666668
C0014194,Cheating,286600.0,Bihar,Patna,3,85,1.0,502,3,SAVINGS,ATM,Night,1108.1441595166666
C0014195,Fraud,166300.0,Andhra Pradesh,Kolkata,3,2944,1.0,1451,3,SAVINGS,BRANCH,BankingHours,505.6987279833333
C0014196,Cheating,3900.0,Telangana,Hyderabad,2,241,1.0,1812,5,SAVINGS,ATM,Afternoon,498.68960169999997
C0014197,Fraud,1100.0,Telangana,Hyderabad,3,2933,1.0,1227,3,SAVINGS,ATM,Evening,847.4350162666667
C0014198,Fraud,11700.0,Rajasthan,Jaipur,4,6,0.8775,1668,4,SAVINGS,BRANCH,BankingHours,420.90595138333333
C0014199,Cheating,106500.0,Telangana,Hyderabad,3,2934,1.0,1227,3,SAVINGS,BRANCH,BankingHours,1880.8853948666665
C0014200,Cheating,198800.0,Telangana,Hyderabad,3,30,1.0,419,4,SAVINGS,BRANCH,BankingHours,620.7645385666667
C0014201,Fraud,190400.0,Telangana,Hyderabad,4,97,1.0,1176,6,SAVINGS,BRANCH,BankingHours,406.74171805
C0014202,Fraud,980500.0,Bihar,Patna,3,630,1.0,1797,3,SAVINGS,BRANCH,BankingHours,549.9331801999999
C0014202,Fraud,980500.0,Bihar,Patna,3,630,1.0,1797,3,SAVINGS,BRANCH,BankingHours,568.9331801999999
C0014203,Fraud,1000.0,Telangana,Hyderabad,3,23,0.9997,812,5,SAVINGS,BRANCH,BankingHours,591.9310550666667
C0014204,Cheating,70300.0,Telangana,Hyderabad,3,1332,1.0,1301,3,SAVINGS,ATM,Night,1113.93075765
C0014205,Fraud,15300.0,Telangana,Hyderabad,4,204,1.0,277,5,SAVINGS,BRANCH,BankingHours,507.9275192333333
C0014206,Fraud,7400.0,Bihar,Patna,3,69,1.0,878,3,SAVINGS,BRANCH,BankingHours,
C0014207,Fraud,15700.0,Maharashtra,Mumbai,2,342,1.0,2096,12,SAVINGS,ATM,Night,1077.2530298833333
C0014208,Fraud,2700.0,Telangana,Hyderabad,3,2935,1.0,1227,3,SAVINGS,ATM,Night,1164.9402206333332
C0014209,Fraud,121600.0,Tamil Nadu,Chennai,3,160,1.0,1365,5,CURRENT,BRANCH,BankingHours,441.90562925
C0014210,Cheating,3700.0,Telangana,Hyderabad,3,2948,1.0,1451,3,SAVINGS,ATM,Night,1072.4403598
C0014211,Cheating,49700.0,Telangana,Hyderabad,3,3,0.6501,1903,9,SAVINGS,BRANCH,BankingHours,369.25512721666666
C0014212,Cheating,45000.0,Telangana,Hyderabad,3,326,1.0,873,3,SAVINGS,ATM,Night,1164.1401064499998
C0014213,Cheating,129900.0,Telangana,Hyderabad,4,98,1.0,1176,6,SAVINGS,BRANCH,BankingHours,540.8439005166667
C0014214,Cheating,403300.0,Telangana,Hyderabad,3,70,1.0,215,3,CURRENT,ATM,Afternoon,633.75887605
C0014215,Fraud,17700.0,Telangana,Hyderabad,3,281,1.0,707,8,CURRENT,ATM,Afternoon,722.6114744166666
C0014216,Fraud,52700.0,Telangana,Hyderabad,3,14,0.9926,1034,3,CURRENT,ATM,Evening,1061.4510769333333
C0014217,Fraud,7900.0,Telangana,Hyderabad,3,16,0.9963,240,3,SAVINGS,BRANCH,BankingHours,476.4209861666667
C0014218,Cheating,2000.0,Telangana,Hyderabad,5,87,1.0,537,5,SAVINGS,ATM,Night,1072.3606267166667
C0014219,Fraud,7000.0,Telangana,Hyderabad,3,2937,1.0,1227,3,SAVINGS,ATM,Evening,779.14738115
C0014220,Fraud,15600.0,Maharashtra,Mumbai,3,1333,1.0,1301,3,SAVINGS,ATM,Evening,1004.1390539333333
C0014221,Cheating,9200.0,Telangana,Hyderabad,3,434,1.0,157,3,SAVINGS,BRANCH,BankingHours,678.9489603333333
C0014222,Cheating,76100.0,Telangana,Hyderabad,3,319,1.0,1438,3,SAVINGS,BRANCH,BankingHours,521.8334133833333
C0014223,Fraud,48800.0,Uttar Pradesh,Lucknow,3,2938,1.0,1227,3,SAVINGS,ATM,Evening,825.8237100333333
C0014224,Fraud,67200.0,Telangana,Hyderabad,3,94,1.0,771,6,SAVINGS,ATM,Afternoon,474.32245911666666
C0014225,Cheating,39100.0,Telangana,Hyderabad,3,10,0.9698,2060,5,SAVINGS,ATM,Evening,815.7373603833333
C0014226,Cheating,189000.0,Telangana,Hyderabad,3,7,0.9137,26,3,SAVINGS,BRANCH,BankingHours,
C0014227,Cheating,161500.0,Bihar,Patna,3,86,1.0,502,3,SAVINGS,BRANCH,BankingHours,667.670747
C0014228,Cheating,2400.0,Telangana,Hyderabad,3,2962,1.0,870,3,SAVINGS,ATM,Afternoon,656.5938937833333
C0014229,Cheating,111000.0,Bihar,Patna,3,0,0.0,1574,4,SAVINGS,ATM,Night,1087.4800585833334
C0014230,Fraud,457200.0,Telangana,Hyderabad,3,60,1.0,1675,4,SAVINGS,BRANCH,BankingHours,377.3503283
C0014231,Fraud,60900.0,Telangana,Hyderabad,3,2940,1.0,1227,3,SAVINGS,ATM,Evening,772.2828263499999
C0014232,Cheating,196200.0,Odisha,Lucknow,3,10,0.9698,346,3,SAVINGS,BRANCH,BankingHours,371.2572590666667
C0014233,Cheating,2220000.0,Telangana,Hyderabad,2,282,1.0,707,8,CURRENT,ATM,Evening,911.2255122
C0014233,Cheating,2220000.0,Telangana,Hyderabad,2,282,1.0,707,8,CURRENT,ATM,Evening,933.2255122
C0014234,Cheating,28200.0,Telangana,Hyderabad,3,640,1.0,1756,3,SAVINGS,ATM,Afternoon,740.9531696166666
C0014235,Cheating,364000.0,Bihar,Patna,3,1334,1.0,1301,3,SAVINGS,ATM,Night,1160.88246085
C0014236,Cheating,7400.0,Bihar,Patna,3,30,1.0,1673,4,SAVINGS,ATM,Night,1102.3597030166668
